,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand
753, FarmNuts-Seedless Green Raisins |kismis| |Dry Grapes| |kishmish| Significantly Lower Blood Pressure (100 gm) ,220,149,None,None,FARMNUTS
754, Good Life Idli Rawa 500 g ,25,23,None,None,GOOD LIFE
755, Brij gwala Wawa Desi Cow Ghee| Pure Cow Ghee for Better Digestion and Immunity| 1Ltr Tetra-1 ,580,399,None,None,BRIJ GWALA
756," RRAAMS Healthy Phool Makhana (Fox nuts/Lotus Seeds) , Total 250 gms (Pack of 1 x 250 gms) ",299,199,None,None,RRAAMS FOOD INTERNATIONAL
757, Kinsfolk 5.25 L Cold Pressed Groundnut Oil Plastic Bottle ,"1,999.00","1,333.00",None,( 253.90/1 l),KINSFOLK
758, DS AGRO - Whole Raw Broken Cashews - 1 KG | 1/2 Pieces | 500 gm x 2 | Pack of 2 | Pet jar | W320 Grade ,"1,099.00",649,None,None,DS AGRO
759, The Nature Krafts Jumbo Handpicked Lotus Seeds /Fox Nuts Big Size Phool Makhana 1kg (Pop / Gorgon Nut Puffed Kernels ) ,"1,599.00",999,None,None,THE NATURE KRAFTS
760, Brij Gwala Desi Cow Ghee |Made Traditionally from Curd |Pure Cow Ghee for Better Digestion and Immunity | 1Ltr Tetra Pack ,580,398,None,None,BRIJ GWALA
761," Angur Chana Dal | 100% Vegan, Unpolished and Gluten Free Dal - 5Kg ",950,599,None,None,ANGUR
762," Dry Fruit Hub - Kesar Saffron Original 1gm | Daily Nuts kumkumapuvvu, A+ + Grade Kashmiri Kesar ",449,320,None,None,DRY FRUIT HUB
763," Mr.Gold Refined Sunflower Oil Can, 3L ",870,500,None,None,MR. GOLD
764, Good Life (W240) Cashews 200 g ,260,180,None,None,GOOD LIFE
765, Mirchillion 1Kg Kashmiri Chilli Powder Saver Pack ,799,639,None,( 639.00/1 kg),MIRCHILLION
766, NUTRIMIXX Premium Kashmiri Mamra Almonds| 1 Kg | A+ grade Badam| High Protein & Vit E Content ,"2,899.00","1,300.00",None,None,NUTRIMIXX
767, Pick N Cook Matki 500 g ,85,77,None,None,PICK N COOK
768, Wonderland Foods Premium Roasted & Salted Pistachios 200 g ,390,209,None,None,WONDERLAND FOODS
769, Lali Balaji Atul Anjeer 1000gm (250gm x pack of 4) ,"1,320.00",833,None,None,LALI BALAJI
770, Wonderland Foods Premium Munch The Healthy Crunch Value Pack Almonds 500 g ,725,349,None,None,WONDERLAND FOODS
771, Sundrop Lite Sunflower Refined Oil 1 L ,190,159,None,None,SUNDROP
772, Tilsona Gold Til Oil 1 L ,415,375,None,None,TILSONA
773, Pinkcity Wellness Cold Pressed Yellow Mustard Oil 4 L | Wood Pressed| 4x 1 Litre Bottle ,"1,600.00",799,None,None,PINKCITY
774, Snapin Pizza Mix 45 g ,99,92,None,( 20.44/10 g),SNAPIN
775, Organic Tattva Kabuli Chana 500 g ,175,117,None,None,ORGANIC TATTVA
776, Chandan Special Mukhwas 100 g ,45,22,None,( 11.00/50 g),CHANDAN
777, La Casa Original Lacha Kashmiri Saffron Kesar 2 Gm (1gx2) ,999,349,None,None,LA CASA
778, Everest Garam Masala 50 g ,52,48,None,( 96.00/100 g),EVEREST
779, Ahaar Chana Brown 1Kg /Kala Chana whole ,236,236,None,None,AHAAR
780, Goldiee Kashmiri Mirch Powder 100 g ,116,58,None,None,GOLDIEE
781, RENTIO 5 Kg Oiled Toor Dal | Fresh Premium Desi Oily Tur/Arhar Dal ,"1,550.00","1,319.00",None,None,RENTIO
782, Everest Turmeric Powder 200 g ,70,65,None,None,EVEREST
783, Magik Cook Besan Premium Quality 100% Chana Dal Gram Flour (Pack of 500 Gram) ,75,75,None,None,MAGIK COOK
784, Sagar Pure Ghee 1 L (Tin) ,650,610,None,None,SAGAR
785, Good Life Arwa Katarni Rice 10 kg ,700,559,None,( 55.90/1 kg),GOOD LIFE
786," GreenFinity Healthy & Tasty Jumbo Pumpkin, Jumbo Sunflower - 250g, Flax Seeds, Chia Seeds - 300g Jar ",899,414,None,None,GREENFINITY
787, Gemini Vanaspati 1 L ,150,118,None,None,GEMINI
788, Ponkathir White Puttu Podi 1Kg x 2 Pkts(2 Kg) | Soft Puttu| Rice Powder| Export Quality (2Kg) ,244,244,None,None,PONKATHIR
789, Tata Sampann Kasuri Methi 25 g ,30,15,None,None,TATA SAMPANN
790, ANDRAMART- Solitaire Whole Cashew - 1 kg | kaju | Best Quality Cashews from PALASA ,"1,200.00",649,None,None,ANDRAMART
791," RED ROSE DAILY BASMATI RICE, SUPER MONGRA, RICH AROMA, PERFECT FOR EVERYDAY USE, 10 KG ",999,799,None,( 79.90/1 kg),RED ROSE
792," Happilo Essentials Popular Whole Cashew W400 500g, Healthy Snack, Source of Protein ",675,469,None,None,HAPPILO
793, Wonderland Foods Dry Fruits California Almonds 1Kg & Raw Cashew (Kaju) 1Kg W320 Grade Combo Pack ,"3,400.00","1,625.00",None,None,WONDERLAND FOODS
794, Jivo Cold Pressed Canola Oil 1 L (Buy 1 & Get 1 free) ,650,469,None,None,JIVO
795, DAIRY GOPAL DAIRY MAKHAN 1 Litre Desi Cow Ghee|Immunity Booster and 100% Pure Cow Ghee|Made Traditionally from Curd |Pure Ghee for Better Digestion and Immunity Pure Ghee (Pack of 1) ,680,399,None,None,DAIRY GOPAL
796, Khari Foods 1kg Black Kimia Dates | Premium Dates | Healthy Snacks ,699,349,None,None,KHARI FOODS
797," Freshtige Dried Premium Afghani Apricots (Khurbani)1000g(1Kgs) Pouch Pack | Vegan,Sun Dried Apricots ",799,391,None,None,FRESHTIGE
798," GreenFinity Raw Pumpkin, Sunflower Seeds for Eating Protein and Fibre Rich Food For Immunity Booster Diet Food Pack of 2 - 250g (JAR Pack) ",998,354,None,None,GREENFINITY
799, Catch Amchur Powder 50 g ,47,31,None,None,CATCH
800, Nature Prime Premium Plain Unsalted Pistachio Kernels Without Shell 250G ,"1,000.00",329,None,None,NATURE PRIME
801, Catch Red Chilli Powder 200 g ,133,88,None,None,CATCH
802," Dhanush Baan Premium Afghani Black Raisins, Kali Kishmish 500 g - Jar (2 x 250 g) Kismis Dry Fruits ",550,261,None,None,DHANUSH BAN
803," Dry Fruit Hub Pumpkin Seeds 1Kg - AAA Grade, Raw Pumpkin Seed, Super Diet Food ","1,050.00",649,None,None,DRY FRUIT HUB
804, Emperor Seedless Dates 500 g ,280,199,None,None,EMPEROR
805, Everest Chaat Masala 100 g ,85,79,None,( 79.00/100 g),EVEREST
806, SIMAV NATURALLY GOOD Groundnut Oil | Mungfali Ka Tel | Peanut Oil- 15Liter. ,"4,499.00","3,149.00",None,( 209.93/1 l),SIMAV NATURALLY GOOD
807, Jivo Cold Pressed Canola Oil 5 L and Get 1 L Olive Oil Free ,"1,650.00","1,399.00",None,( 233.17/1 l),JIVO
808, 24 Mantra Organic Ragi Flour 500 g ,65,60,None,None,24 MANTRA ORGANIC
809, Priya Kachi Ghani Mustard Oil 1 L ,189,129,None,None,PRIYA
810, Gulab Gold Filtered Groundnut Oil 15 L ,"3,647.00","3,069.00",None,( 204.60/1 l),GULAB
811, 24 Mantra Organic Unpolished Kabuli Chana/White Chickpeas/Chole - 500Gm | Pack of 1 | Chemical Free & Pesticides Free | Adds Variety to Your menu | Goodness Intact ,195,195,None,None,24 MANTRA
812, Good Life Green Raisins/ Kishmish 100 g ,39,37,None,None,GOOD LIFE
813," Sri Sri Tattva Toor Dal - Split Pigeon Pea, 1kg ",230,195,None,None,SRI SRI TATTVA
814, Good Life Apricots 100 g ,80,76,None,None,GOOD LIFE
815, Dr. Brand Black Salt 200 g ,23,21,None,None,DR. BRAND
816, Organic Tattva Suji 500 g ,65,43,None,None,ORGANIC TATTVA
817, THE PRAKRITI FOODS BY KHATIRDAARI Mamra Almond from Fram Fresh 100G ,445,222,None,None,THE PRAKRITI FOODS BY KHATIRDAARI
818, Daily Nut Raisin Value 1000gm (250gm x pack of 4) ,480,328,None,None,LALI BALAJI
819, Being Vegan Premium Afghani Farm Dry Dates | Sukha Khajoor | kharak | Chuara Pack of 900 gm Yellow ,799,369,None,None,BEING VEGAN
820, Chandan 5 in 1 Mix Mouth Fresheners 200 g ,280,140,None,( 35.00/50 g),CHANDAN
821, Nutraj Gold Arabian Dates 500g (Pack of 2) ,398,319,None,None,NUTRAJ
822, DAIRYSAGAR SHRI NAND KESARI Desi Cow Ghee| Premium Cow Desi Ghee| Pure Cow Ghee for better Digestion and Immunity|| 1ltr JAR (pack of 1) ,680,399,None,None,DAIRYSAGAR
823, Dhara Filtered Groundnut Oil 1 L (Carton) ,245,209,None,None,DHARA
824, Borges Extra Virgin Olive Oil 1 L ,"1,400.00","1,199.00",None,None,BORGES
825, SSKE Gift Pack 300 g(Cashew /Almond /Yellow Raisins /Pistachio/Caramel Crunch/Dark Chocolate 15 PCS) ,"1,050.00",325,None,None,SSKE
826," Farmley Prasadam Raisins Kishmish 400g, Pack of 2 Each- 200g ",398,189,None,None,FARMLEY
827, TilSona Gold Til Oil 500 ml ,220,205,None,None,TILSONA
828, True Elements 7 in 1 Super Seeds Mix 125g - Mix Seeds| Diet Snacks| Roasted Seeds for Eating ,149,149,None,None,TRUE ELEMENTS
829, Good Life Matta Vada Rice 1 kg ,100,75,None,None,GOOD LIFE
830, Wheatkart Whole Wheat Atta - 5 KG ,449,319,None,( 63.80/1 kg),WHEATKART
831, Double Horse Roasted Appam Powder | Roasted Rice Flour | Rice Flour | 500 Grams ,55,55,None,None,DOUBLE HORSE
832, Emperor Seeded Dates 500 g (Pack of 2) ,250,189,None,None,EMPEROR
833, King's Physically Refined Rice Bran Oil 900 g ,185,103,None,None,KINGS
834, Kinsfolk Extra Virgin Olive Oil (( Imported Olive Oil from Spain) ) -250ml ,310,161,None,None,KINSFOLK
835, EATYUMM Green Cardamom Powder 100 Grams| Ilaichi Powder| Elaichi Powder| Aromatic ,499,199,None,None,EATYUMM
836, 24 Mantra Organic (S) Mustard 100 g ,35,22,None,( 11.00/50 g),24 MANTRA ORGANIC
837, Rice Villa | Pure | 26 kg | Gobindo Bhog | Jeera Kasala | Kaima rice ,"3,640.00","2,419.00",None,( 93.04/1 kg),"RICE VILLA, DEVICE OF SHIELD, PADDY TREE"
838, Organic Tattva Brown Sugar 1 kg ,160,107,None,None,ORGANIC TATTVA
839, Farmley Flax Seeds 200g Alsi Seeds Fibre Rich Flax Seeds for Hair Growth Seeds for Eating ,330,109,None,None,FARMLEY
840, The Berry People Afghan Black raisin sugarfree | Good for heart | High dietary fibre | Fresh breakfast items | Superfood by The Berry People -50gms ,299,111,None,None,THE BERRY PEOPLE - FINEST BERRIES FOR FINEST PEOPLE
841, GKD's Premium 100% Pure Coconut Oil PET Bottle (1L) ,380,279,None,None,GKD'S PREMIUM
842, Nutraj W450 Cashew Nuts 800g (Pack of 2 x 400g) ,"1,198.00",669,None,( 83.63/100 g),NUTRAJ
843, Desi Kitchen Little Millet 500 g ,75,72,None,None,DESI KITCHEN
844, Nutraj Munakka Raisin (Abjosh) 400g (200g X 2) ,498,369,None,( 92.25/100 g),NUTRAJ
845, Pinkcity Wellness Pure Sesame Oil 1L| Til Oil| Gingelly Oil| Wood Pressed | 1 Litre Bottle ,400,375,None,( 375.00/1 l),PINKCITY
846," CHATOKDE Anjeer Figs - Afghanistan Dry Anjir (Dried Figs) Dry Fruits, Increases Immunity & Purify the Blood 1KG ","2,000.00",549,None,None,CHATOKDE
847, MTR Sambar Powder 100 g ,86,77,None,( 77.00/100 g),MTR
848, Desi Label Organic Desi Khand khandsari Natural & Unprocessed Raw Sugar | Organic & Unrefined | Unprocessed & Natural | Free from chemicals and preservatives | Substitute to refined white sugar | Immunity booster (Pack Of 2(2 Kg)) ,560,357,None,None,DESILABEL
849, Suhana Simla Premium 1 Liter Danedar Buffalo Ghee | Pure Buffalo Ghee | 1Liter ,775,449,None,None,SUHANA SIMLA
850, Gemini Physically Refined Ricebran Oil 1 L (Pouch) ,180,129,None,None,GEMINI
851, Good Life Surti Kolam Rice 30 kg ,"2,400.00","1,680.00",None,( 56.00/1 kg),GOOD LIFE
852, Suhana Mutter Paneer Spice Mix 50 g ,45,36,None,None,SUHANA
853, Everest Turmeric Powder 100 g ,38,35,None,None,EVEREST
854, Everest Black Pepper Powder 50 g ,78,72,None,( 144.00/100 g),EVEREST
855, Pansari Mahak Mogra Basmati Rice 26 kg ,"1,700.00","1,532.00",None,None,PANSARI
856, Everest Pav Bhaji Masala 50 g ,46,42,None,None,EVEREST
857, India Gate Jeera Rice 1 kg ,135,105,None,None,INDIA GATE
858, Good Life Pulses Mix For Sprout 500 g ,78,67,None,None,GOOD LIFE
859, Good Life Surekha Rice 10 kg ,650,609,None,( 60.90/1 kg),GOOD LIFE
860, Good Life Soya Granules 200 g ,60,30,None,None,GOOD LIFE
861," Sri Sri Tattva Rock Salt - Premium Quality 2kg, 1kg x Pack of 2 ",240,216,None,None,SRI SRI TATTVA
862," SHIOSC SUN PARUVAR- Refined Sunflower Oil Pouch, 1L ( Pack of 5) ","1,150.00",739,None,None,SHIIOSC SUN PARIVAR
863, Wondernut Heathy Testy Super Food (Mix nut and Seeds) 500gm Pack of 2 in 250gm ,899,345,None,None,WONDERNUT
864, Nupsila Parmal Raw Rice - 25 kg ,"2,500.00","1,390.00",None,None,NUPSILA
865, Borges Extra Virgin Olive Oil 2 ltr ,"2,700.00","2,199.00",None,None,BORGES
866, Good Life Ambemohar Raw Rice 1 kg ,150,115,None,None,GOOD LIFE
867, NEXTSTEP ORGANIC Caraway Seeds | Shah Jeera | Shahi Jeera | Black Cumin Seeds 100g ,600,209,None,None,NEXTSTEP ORGANIC
868, Marwar Kashmiri Red chili Powder (Kashmiri Lal Mirch Powder) 400g ,500,299,None,None,MARWAR
869, Pitaamah Surti Kolam Rice - 5kg - Lashkari Kollam - Unpolished Rice - Aromatic Rice ,999,599,None,None,PITAAMAH
870, Lotus Phool Makhana 100 g ,149,129,None,None,LOTUS
871, Pinkcity 5L Pure GroundNut Oil | Natural | Chemical Free | 1Ltr x 5 Bottles ,"2,000.00","1,150.00",None,None,PINKCITY
872, Coreganic 1kg 100% Natural International Premium Broken Cashews ,"1,499.00",649,None,None,COREGANIC
873, Laxmi Daily Feast 5 kg Toor Dal Oily | Arhar Dal | Tur Dal Coated with Oil Also Used as Pigeon Pea ,"1,899.00","1,399.00",None,( 279.80/1 kg),LAXMI
874, Satvikk Phool Makhana 400 Gms foxnuts/popped lotus seeds ( 100 Gm X Pack of 4) ,480,399,None,None,SATVIKK
875, Everest Hingraj 100 g ,275,255,None,None,EVEREST
876, Farmley Roasted Cashew Chatpata Flavoured Cashews Standee Pouch 200g ,379,269,None,None,FARMLEY
877, Coreganic 1kg 100% Natural International Premium California Almonds ,"1,799.00",719,None,None,COREGANIC
878, VEER BRAND ROYAL - Extra Long Grain XXXL 5 Kg Biryani Basmati Rice ,999,699,None,( 139.80/1 kg),VEER BRAND
879, RUDRAKSH Sharbati Wheat 30kg Premium Quality ( Narmada Chandausi) ,"2,100.00","1,549.00",None,( 51.63/1 kg),RUDRAKSH BRAND
880, MADHURI Cold Pressed Groundnut Oil | Cold Pressed Mungfali Ka Tel | Cold Pressed Peanut Oil- 15Liter ,"4,115.00","3,340.00",None,None,MADHURI
881," Shrego Radhe Roasted Chana, Bhuna Chana (Desi Chickpeas) , Healthy Snacks & Namkeen, 360G (1X360G) ",200,179,None,None,SHREGO
882, BLK Foods Daily 300gms Fresh phool Makhana (Foxnuts / lotus seeds) 300g (3 X 100g) ,750,299,None,None,BLK FOODS
883, India Gate Regular Choice Basmati Rice 10 kg ,945,799,None,( 79.90/1 kg),INDIA GATE
884, Double Horse Puttu Podi 1kg ,120,120,None,None,DOUBLE HORSE
885," Spellfry 100% Pure Kachi Ghani Mustard Oil, 15 KG, Tin ","5,600.00","2,790.00",None,None,SPELLFRY
886, JIVO Pomace Cooking Olive Oil 2L Olive Oil Plastic Bottle (2 L) ,"1,449.00",849,None,None,JIVO
887, Catch Coriander Powder 200 g ,78,52,None,None,CATCH
888, CHATOKDE 100% Natural and Premium Healthy Mix Dry Fruits and Nuts Healthy for Every Occasion Fresh and Healthy Dry Fruits (1kg) ,"2,000.00",569,None,None,CHATOKDE
889, Bambino Red Chilli Powder Each 500 Gms X Pack of 2 (1kg) ,560,349,None,None,BAMBINO
890, Standard Pulav Rice 2 kg ,139,139,None,None,PRIVATE LABEL
891," Farmley Roasted Cashew Black Pepper Flavored Cashew Standee Pouch Pack of 2, each 200 gm ",758,469,None,None,FARMLEY
892," Kinsfolk 1L(500mlx2) Sesame Oil Cold Pressed (Virgin, Chekku/Ghani) - 500ML Pack of 2 ",698,353,None,( 353.00/1 l),KINSFOLK
893, Daawat Rozana Gold Basmati Rice 1 kg ,115,89,None,None,DAAWAT
894, Good Life Unpolished White Gota Urad 500 g ,111,86,None,None,GOOD LIFE
895, Good Life Broken (2 pcs) Cashews 500 g ,499,399,None,None,GOOD LIFE
896, Marwar Jeera Whole Cumin Seeds (Machine Clean JIRA Big Bold Size) 400g ,800,489,None,None,MARWAR
897, BLUE HIMALAYAS KASHMIRI PREMIUM WALLNUT KERNELS ONE TREE WALLNUTS HIGH QUALITY ,999,949,None,None,BLUE HIMALAYAS
898, Samrat Chana Besan 1 kg ,150,105,None,None,SAMRAT
899, Guinea Filtered Pure Groundnut Oil 5 L ,"1,275.00","1,139.00",None,( 227.80/1 l),GUINEA
900, Ramdev Chilli Powder 500 g ,355,301,None,None,RAMDEV
901," The Nature Krafts Mix Dry Fruits 1kg [ Almonds, Cashews, Walnuts, Raisins and More] Jar Pack ","1,699.00",499,None,None,THE NATURE KRAFTS
902, Madam Rawa 500 g ,42,40,None,None,MADAM
903," Farmbean Premium Whole Spices Combo Pack of 2 -500Gms (Cumin 250g, Fenugreek Seeds 250g) ",999,399,None,None,FARMBEAN
904, HealthFields Organic Black Pepper Whole / Kali Mirch - 100 Gm ,140,140,None,None,HEALTH FIELD
905, BHUMI-KA-AH Cardamom Elaichi ilaichi Green Grade A 100 GM ,496,219,None,( 219.00/100 g),BHUMI-KA-AH
906, Daawat Rozana Super Basmati Rice 10 kg ,963,699,None,( 69.90/1 kg),DAAWAT
907, Farmley Trail Mix 400g Mixes of Nuts Dried fruits Dried Berries Seeds 400g (Pack of 2 each 200g) ,698,349,None,None,FARMLEY
908, Triangle Walnut Kernels 1 Kg Quarter Kashmiri Premium Akhrot Giri Vaccum Pack Without Shell Lowest Price ,"3,000.00",670,None,None,TRIANGLE
909, Desi Kitchen Proso Millet 500 g ,75,59,None,None,DESI KITCHEN
910, Wonderland Foods Raw Cashews 500 g ,770,399,None,None,WONDERLAND FOODS
911, Annprash Desi Khand - 1 kg (Pack of 2) ,998,220,None,None,ANNPRASH
912, Manna Millets Combo pack of 3 | Unpolished Millets| Siridhanya| Foxtail| Kodo| Little ,390,385,None,None,MANNA
913, Freshtige Rosemary Dried Leaves - For Hair Growth | Rosemary Herb Tea | Organic | Natural (100 Gram) ,499,199,None,None,FRESHTIGE
914, Indrayani Rice 2 kg ,125,125,None,None,PRIVATE LABEL
915," Marwar Coriander Powder, (Agmark Grade Dhania Powder) 1 Kg Pack ",300,219,None,None,MARWAR
916, Smith & Jones Peri Peri Masala 72 g ,70,55,None,None,SMITH & JONES
917," RED ROSE ROYAL XXXL BASMATI RICE, EXTRA LONG GRAIN, BEST BASMATI RICE FOR BIRYANI, 10 KG ","2,499.00","1,499.00",None,( 149.90/1 kg),RED ROSE
918, APLENTY Unrefined Desi Khand/Khhand | Khandsari Sugar | Sulphur-free Khand | Mishri Powder | Semi Crystal Sugar | Full Of Minerals & Nutrients (200g) ,299,169,None,None,APLENTY
919, Pro Nature Organic Unpolished Tur / Arhar Dal 1 kg ,279,271,None,None,PRO NATURE
920, Daawat Brown Basmati Rice 5 kg ,830,679,None,None,DAAWAT
921," Khari Foods Everyday Cashews 500g, Whole Kaju Dry Fruits, No Adulteration ",799,365,None,None,KHARI FOODS
922, Good Life Popcorn Maize 200 g ,29,29,None,None,GOOD LIFE
923," Farmley Mix Dry Fruit -Panchmeva Combo of Almond, Cashew, Dates, Black Raisin, Green Raisin - 450 g ",519,399,None,None,FARMLEY
924, Pink Delight Double Refined Sulphurfree Sugar | 5 Kg Pack ,700,560,None,None,PINK DELIGHT
925, Surya 1 kg Ginger Garlic Paste| Adrak Lahsun Paste| Ready to Use Cooking Paste ,560,239,None,None,SURYA
926, Molsi's 200 g Dry Roasted and Salted Pistachios ,375,275,None,None,MOLSI'S
927," Sri Sri Tattva Shuddhta ka naam Organic Brown Sugar, 1kg x Pack of 2 ",320,288,None,None,SRI SRI TATTVA SHUDDHTA KA NAAM
928, Foodcan Afghan Abjosh Munakka (Big Aabjosh Raisins | A Grade | with Seeds) 400g ,800,299,None,None,FOODCAN
929," Marwar GurJaggery 1 Kg (Gud Cubes, Chemical Free, Organic, No Preservatives Added), Whole Gur Cube Pack (1KG) ",300,199,None,None,MARWAR
930, Nutraj Raisins / Kishmish 500 g ,299,155,None,None,NUTRAJ
931, Kitchen Jungle Seedless Dates ( Pin Khajoor) -[ Premium Quality] [ Hygienically Vaccum Packed] ,299,199,None,None,KITCHEN JUNGLE
932, BLK Foods Select Seedless Tamarind (Imli without beej) 500g (2 blocks in 1 pack) ,350,183,None,None,BLK FOODS
933, natural n Tasty Afghani Anjeer Figs Afghanistan Dry Anjir Dried Figs Dry Fruits (500 Grams) ,"1,679.00",499,None,None,NATURAL N TASTY
934, Pitambari Ruchiyana Jaggery Powder 500 gm - pack of 2 ,170,150,None,None,PITAMBARI
935, NEXTSTEP ORGANIC Best Quality Raw Peanut | Mungfali dana (Whole) 100g ,350,129,None,None,NEXTSTEP ORGANIC
936, Special Choice Cashew Combo Crunch (Cashew Roasted n Salted & Cashew Tingy Tangy Masala) 100g x 2 ,540,275,None,None,SPECIAL CHOICE
937, Aeroplane 10kg Sulphurless Sugar (5kgx2) ,700,499,None,( 49.90/1 kg),AEROPLANE BRAND
938, BLK Foods Select Seedless Tamarind (Imli without beej) 1Kg (4 Wrapped blocks in 1 pack) ,600,272,None,None,BLK FOODS
939, Dr. Brand Jaggery Powder 500 g ,70,59,None,None,DR. BRAND
940, Ching's Secret Chowmein Hakka Noodles Masala 100 g ,60,49,None,( 49.00/100 g),CHING'S SECRET
941, ANMOL ROYAL 26 Kg Premium Steam Sona Masoori Rice ,"1,560.00","1,560.00",None,( 60.00/1 kg),ANMOL
942, Kinsfolk Extra Virgin Olive Oil - 5 Ltr PET ,"4,999.00","1,793.00",None,None,KINSFOLK
943, Catch Meat Masala 100 g ,90,45,None,( 45.00/100 g),CATCH
944," Elephant Brand Hathi Mustard Oil - Ideal for cooking food, pickles, massages | 1L x 16 Bulk Pack ","5,200.00","5,200.00",None,( 325.00/1 l),HATHI BRAND
945, Suhana Paneer Makhanwala Spice Mix 50 g ,45,36,None,None,SUHANA
946, Pyramid Traders 1KG White Broken Walnut Kernels ,"2,000.00",745,None,None,PYRAMID TRADERS
947, Anjali Gingelly/Sesame Oil 5 Litre Can With 1 Litre Free ,"2,750.00","2,200.00",None,None,ANJALI
948," Mr.Nuttz Dry Fruits Combo Pack-Almonds, Pistachios & Raisins 150g (Badam, Pista & Kishmish) 50g each ",305,195,None,None,MR.NUTTZ
949, Pusht Organic Mix Dal - 1Kg ,256,164,None,None,PUSHT ORGANIC
950, MEEWA 1 KG PREMIUM WALNUT KASHMIRI AKHROT GIRI | QUARTER KERNELS | BEST QUALITY| VACCUM PACKED ,"3,000.00",675,None,None,MEEWA
951," GO KITCHEN Premium California Walnuts Without Shell, Akhrot Giri Walnut Kernels High in Protein & Iron|Low Calorie Walnut, 200gm ","1,126.00",591,None,None,GO KITCHEN
952, Brij gwala Bihari ji Pure Desi Ghee| | Pure Ghee for Better Digestion and Immunity-1 ltr tetra-1 ,580,399,None,None,BRIJ GWALA
953, Chef Urbano Himalayan Pink Salt 2 X 1 kg ,450,350,None,None,CHEF URBANO
954, VOC Mart Premium Imported Black Dates 1 Kg | Pind Khajoor | Lowest Price | Best Quality ,599,399,None,None,VOC MART
955," CROWN RICE, Daily Basmati Rice, Broken Rice, Double Polished 100% Natural Basmati Rice , 5 KG ",575,575,None,None,CROWN RICE
956, BA Dryfruits and Spices Premium Dry Afghani Anjeer/Figs 250 g Jar ,525,225,None,None,BA DRYFRUITS AND SPICES
957, Kesari Saffron Threads 0.5 g ,209,104,None,None,KESARI
958, Qualinut | Diwali Gift Box | Elegant Red | Premium Quality ,750,697,None,None,QUALINUT GOURMET
959, Nutrovally Chia Seeds For Eating | High In Fiber & Calcium Rich | Premium & Authentic Diet Superfood | Gluten Free Chia Seeds 125gm ,149,149,None,None,NUTROVALLY
960, Saffola Total Pro Heart Concious RiceBran Based Blended Oil 1 L ,200,185,None,None,SAFFOLA
961, Everest Kasuri Methi 25 g ,30,27,None,None,EVEREST
962, RENTIO Super Desi Toor Dal 5kg | Fresh Tur/Arhar Dal ,"1,550.00","1,239.00",None,None,RENTIO
963, Rajbhog Plain Makhana 250 g ,300,249,None,None,RAJBHOG
964, Tata Sampann Poha| High In Fibre| Flattened Rice| Healthy Breakfast| 1 Kg Each | Pack of 2 | 2 Kg ,349,349,None,None,TATA SAMPANN
965," FARMUP Toor Dal Unpolished, High Protein Sortex Clean, (Arhar Dal, 400g Pack of 1) ",449,239,None,None,FARMUP
966, Guinea Filtered Pure Groundnut Oil 1 L ,255,219,None,None,GUINEA
967, BLK Foods Daily 1Kg Munnaka / Munakka / Abjosh / Golden Raisin (with seed) 1000g (5 X 200g) ,"1,750.00",569,None,None,BLK FOODS
968, RRO Primio Refined Groundnut Oil 5 L ,"1,250.00","1,109.00",None,( 221.80/1 l),RRO
969, Samrat Refined MP Wheat Flour / Maida 1 kg ,76,48,None,None,SAMRAT
970, Suhana Ambari Kanda Lasun Masala 200 g ,73,65,None,( 32.50/100 g),SUHANA
971," House of Veda Organic Mustard Oil 1l , Cold Pressed Mustard Oil for Cooking , Healthy Mustard Oil, No Trans Fats ",399,284,None,None,HOUSE OF VEDA
972, Heaven's purity Premium quality anjeer 500 gram ,425,298,None,None,HEAVEN'S PURITY
973, Double Horse Palakkadan Matta Rice | Single Boiled Rice | Traditional Matta Rice | (5kg) ,599,582,None,None,DOUBLE HORSE
974, Pink Delight Pure & Natural Jaggery | Organic Gur| Purest Form Of Gur| Brown Gur| 900 Gm Pack ,400,249,None,None,PINK DELIGHT
975," DailyHerbs 100% Natural Mix Dry Fruits 500gm with Almonds| Cashew| Black Raisins| Apricot | Healthy Gift Hamper for Every Occasion Fresh and Healthy Dry Fruits, Seeds & Nuts. ",799,329,None,None,DAILYHERBS
976, Kashmir Exotics Organic Kashmiri Mamra Almond Kernels 400 G ,925,589,None,None,KASHMIR EXOTICS
977," FARMUP Moong Dal Unpolished, High Protein Sortex Clean, (Mung Bean, 400g Pack of 1) ",399,199,None,None,FARMUP
978, NAVJEEVAN CINNAMON STICKS 400g (200g X 2) ,280,159,None,None,NAVJEEVAN
979, Gemini Vanaspati 500 ml ,108,63,None,None,GEMINI
980, Catch Black Salt Sprinkler 200 g ,45,43,None,None,CATCH
981, Rajabhogam Ponni Boiled Rice 5Kg ,"1,100.00",467,None,None,RAMAJEYAM PREMIUM RICE
982, Pansari Great Taste and Pure Aroma | Long Grain Basmati Rice - 10 KG ,"2,600.00","1,549.00",None,None,PANSARI
983, Mr. Nuttz 100% Natural Premium California Almonds Badam 500 g ,950,449,None,None,MR.NUTTZ
984, Marwar Watermelon Seeds (Magaj| Melon Kernels| Tarboj Beej Magaj Machine Cleaned) 400g ,800,449,None,None,MARWAR
