,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
702, NutroVally_Green Tea With Lemon Honey Flavored | Premium & Detox Refreshing Tea | Tea Bags 100 PCS , 996.00 ,419.00,None,None,NUTROVALLY,100,pcs,1,Success,JoiMart
703, Bevzilla's Assorted 50 GM *4 Instant Coffee Powder Jars Gift Box with free Cafe glass ," 2,699.00 ",459.00,None,None,BEVZILLA,50,gm,1,Success,JoiMart
704," Kokozo Mango Juice Drink With Nata De Coco, 300 Ml (Pack Of 6) ", 900.00 ,719.00, Imported ,None,KOKOZO,300,ml,6,Success,JoiMart
705, Open Secret Kesar Badam Thandai Shake Mix - Pack of 2 , 698.00 ,558.00,None,None,OPEN SECRET,,none,2,Failed,JoiMart
706," Gopaljee Thandai with badam, Pista, elaichi 500g ", 275.00 ,259.00,None,None,GOPALJEE,500,g,1,Success,JoiMart
707," Christopher Cocoa Instant Active Dry Yeast 100g (Bake Bread, Cake, Pizza, Dough) ", 249.00 ,123.00,None,None,CHRISTOPHER COCOA,100,g,1,Success,JoiMart
708, Wagh Bakri Premium Leaf Tea 500 Gm + 50 Gm Black Papper , 640.00 ,635.00,None,None,WAGH BAKRI,500,gm,1,Success,JoiMart
709," PII ELECTROLYTE Orange Liquid, 200ml, ORS Ready To Drink Oral Rehydration (Pack of 15) ", 570.00 ,423.00,None,None,PII===ELECTROLYTE,200,ml,15,Success,JoiMart
710, Black & White Ginger Ale Non alcoholic Infused with Natural Flavoured Drink Can Carbonated Beverage 330 ml Pack of 24 ," 2,400.00 ","1,599.00",None,None,BLACK & WHITE,330,ml,24,Success,JoiMart
711, Rage Coffee Combo - Instant Coffee with Free Frother | Original Blend 50 gms | Frothy Coffee At Home | Black Coffee or Cafe Style Coffee | Made Using 100% Arabica Coffee Beans , 749.00 ,399.00,None,None,RAGE COFFEE,50,gms,1,Success,JoiMart
712, Shevades Products Omkar Products Kokum Syrup 500ml , 220.00 ,209.00,None,None,SHEVADES PRODUCTS,500,ml,1,Success,JoiMart
713," Nescafe Gold Imported, 50 Gm ", 398.75 ,321.00, Imported ,None,NESCAFE,50,gm,1,Success,JoiMart
714, Insta Bytes Tulsi Adrak Chai Masala Tea Masala Full of Aroma and great taste (100 Gram) , 399.00 ,199.00,None,None,ASHDEEP'S INSTA BYTES EASY COOK,100,gram,1,Success,JoiMart
715, Raw Pressery Basics Valencia Orange Juice 250 ml , 120.00 ,111.00,None,None,RAW PRESSERY,250,ml,1,Success,JoiMart
716," Monster Energy Can, 500ml JST ", 400.00 ,274.00,None,None,JST,500,ml,1,Success,JoiMart
717, Bambino Instant Badam Treatt Mix Each 200g X Pack of 2 (400 Gms) , 210.00 ,195.00,None,None,BAMBINO,200,g,2,Success,JoiMart
718, DABUR Shilajit Double Gold 10 Capsules for Stamina and Rejuvenation ,350.00,350.00,None,None,DABUR,,none,1,Failed,JoiMart
719," First Flavour Tea Premium Assam Black Loose CTC/Dust Tea, 1 KG Pouch - Strong, Aromatic & Rich | Black Assam CTC Dust Tea | Premium Kadak Chai Patti (Pack of 1Kg*5) "," 2,200.00 ","1,430.00",None,None,FIRST FLAVOUR,1,kg,1,Success,JoiMart
720, MINTRI TEA Classic CTC Chai| Jyoti Pure Indian Tea 2.5 kg Jar , 750.00 ,699.00,None,None,MINTRI TEA,2.5,kg,1,Success,JoiMart
721, MOJOCO - Tender Coconut Water (27x200ml) | Pure and Raw Coconut Water | Enriched with Vitamins , 810.00 ,656.00,None,None,MOJOCO,200,ml,1,Success,JoiMart
722," Monster Energy Juice Monster Khaotic Tropical Orange, Energy + Juice, Energy Drink, (Pack of 4) JST "," 1,000.00 ",800.00,None,None,JST,,none,4,Failed,JoiMart
723, Dabur Glucose-D Original 200 g , 70.00 ,60.00,None,None,DABUR,200,g,1,Success,JoiMart
724," D'aromas Instant Pure Coffee Powder without chicory 100g|Ideal for Office,Home,Café,Restaurant,Hotel ", 400.00 ,298.00,None,None,D'AROMAS,100,g,1,Success,JoiMart
725, Leeford Lemon & Honey Green Tea for Weight Loss - with Antioxidants and Nutrients (25 Tea Bags) , 250.00 ,203.00,None,None,LEEFORD,25,tea bags,1,Success,JoiMart
726," Alkalen Water-Based Electrolyte Drink Ph Alkaline 8.5 To 9.5, 1 L (Pack Of 12) ", 720.00 ,699.00,None,None,ALKALEN,1,l,12,Success,JoiMart
727, VEGAN - Back To Our Artisanal Roots JUNIORS HEALTH MIX 250 GRAMS / MILLET CHILDREN FOOD , 599.00 ,199.00,None,None,VEGAN - BACK TO OUR ARTISANAL ROOTS,250,grams,1,Success,JoiMart
728, TEA POWDER ," 14,500.00 ","11,000.00",None,None,GREEN LEAVES INTERNATIONAL,,none,1,Failed,JoiMart
729," TEA VALLEY Royal CTC Tea Premium Blend of Assam and Dooars Tea Strong, Malty, Aromatic and Rich Taste, 1 kg ", 510.00 ,420.00,None,None,TEA VALLEY,1,kg,1,Success,JoiMart
730," Davidoff Espresso 57 Dark and Chocolatey Instant Coffe Jar, 100g (Pack of 1) ", 650.00 ,598.00,None,None,DAVIDOFF,100,g,1,Success,JoiMart
731, MINTRI TEA Classic CTC Chai| Jyoti Pure Indian Tea 1kg (500gms x 2 packs) , 310.00 ,299.00,None,None,MINTRI TEA,1,kg,1,Success,JoiMart
732, Monster Energy Assault Imported , 385.00 ,310.00, Imported ,None,IMPORTED,,none,1,Failed,JoiMart
733, MindBrew Premium Tea| Tea 1 Kg| Assam Tea 1kg| 1 Kg Tea Pouch , 999.00 ,350.00,None,None,MINDBREW,1,kg,1,Success,JoiMart
734," Colombian Brew Vanilla Instant Coffee Powder Sachets, Pack of 180 ",360.00,360.00,None,None,COLOMBIAN BREW,,none,180,Failed,JoiMart
735," Colombian Brew High Caffeine Espresso Instant Coffee Powder, Strong, 50g ", 199.00 ,197.00,None,None,COLOMBIAN BREW,50,g,1,Success,JoiMart
736," Prime Blue Rasberry, 500 Ml Imported "," 1,350.00 ",600.00, Imported ,None,IMPORTED,500,ml,1,Success,JoiMart
737, Continental Malgudi Filter Coffee Decoction Liquid 10ml Sachets | Each Box - 5 Sachets| Pack of 6 | Strong South Indian Instant Filter Coffee , 300.00 ,299.00,None,None,CONTINENTAL,10,ml,6,Success,JoiMart
738, Organic Hibiscus Tea Bags - 40 Eco-friendly Hibiscus Tea Bag in Resealable pouch by The Tea Trove , 347.00 ,204.00,None,None,THE TEA TROVE,,none,1,Failed,JoiMart
739, Evocus Black Alkaline Drink | PACK OF 12 (500 mL each) | 8+ pH | Infused with Essential Minerals ," 1,200.00 ","1,020.00",None,None,EVOCUS,500,ml,12,Success,JoiMart
740, Farm Hots Kokumrut syrup 1000ML , 450.00 ,209.00,None,None,FARM HOTS,1000,ml,1,Success,JoiMart
741, Paras Strong Red Cutting Tea , 180.00 ,160.00,None,None,PARAS TEA,,none,1,Failed,JoiMart
742, Rage Coffee Combo Pack of 3 - Butterscotch Delight & Vanilla Bubblegum & Mint Mocha Flavoured Instant Crystal Coffee 50 Gms Each ," 1,047.00 ",399.00,None,None,RAGE COFFEE,50,gms,3,Success,JoiMart
743, OLD JAMAICA Ginger Beer 330ml pack of 4 imported ," 1,350.00 ","1,060.00",None,None,IMPORTED,330,ml,4,Success,JoiMart
744, Pure Chamomile Tea , 600.00 ,235.00,None,None,NAVVAYD,,none,1,Failed,JoiMart
745," Aquatein Pro 21G Ready To Drink Protein Water With 6G Bcaa And 4G Glutamine, Orange, Strawberry, Green Apple, Mixed Berry (Pack Of 24) "," 3,600.00 ","2,448.00",None,None,AQUATEIN,21,g,24,Success,JoiMart
746," Kokozo Nata De Coco Assorted Flavour Family Pack, 300 Ml (Pack Of 6) ", 900.00 ,719.00, Imported ,None,KOKOZO,300,ml,6,Success,JoiMart
747," Bevzilla 200 Gram 100% Arabica Instant(Premium French Vanilla) | Make 100 Cups | Espresso, Latte & Cappucino| Hot & Cold Coffee | Unbreakable Jar ", 999.00 ,365.00,None,None,BEVZILLA,200,gram,1,Success,JoiMart
748," Nescafe Nesecafe Matinal, 200 Gm ", 660.00 ,532.00, Imported ,None,NESCAFE,200,gm,1,Success,JoiMart
749, Davidoff Espresso 57 Dark & Chocolatey Instant Coffee 100 gm Glass Jar ,650.00,650.00,None,None,DAVIDOFF,100,g,1,Success,JoiMart
750, SENSO Tea Premix Cardamom Preservatives Free 14 g (10 sachets) , 140.00 ,100.00,None,None,SENSO,14,g,1,Success,JoiMart
751," Cambridge Tea Party Rejuvenate 30 Tea Bags, Ashwagandha Chamomile Ginger Lemon Mint Tulsi Green Tea ", 225.00 ,135.00,None,None,CAMBRIDGE TEA PARTY,30,tea bags,1,Success,JoiMart
752," Colombian Brew Instant Coffee Powder, 60-40 South Indian Quick Filter, 200g ", 349.00 ,247.00,None,None,COLOMBIAN BREW,200,g,1,Success,JoiMart
753, Cloud 9 Golden Jeera| Jeera Soft Drink| 300 ml Pack of 24 [Price Including Courier Charges] ,556.00,556.00,None,None,CLOUD 9,9,g,24,Success,JoiMart
754, Galaxy Drink 750 ML (Apple) Combo Pack of 2 , 800.00 ,760.00, Imported ,None,GALAXY,750,ml,2,Success,JoiMart
755," Fanta Strawberry Flavoured Drink, 6 X 320 ml "," 1,200.00 ",746.00, Imported ,None,FANTA,320,ml,1,Success,JoiMart
756," ""Bevzilla 100 Grams (50 Gm X 2 Bags) Classic Strong Coffee Powder | Make 50 Cups| Strong Coffee| Classic Coffee| Espresso, Latte & Cappucino| Hot & Cold Coffee "" ", 398.00 ,229.00,None,None,BEVZILLA,100,grams,1,Success,JoiMart
757," Rk Home Made Natural Syrup Orange Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP,750,ml,1,Success,JoiMart
758," PureFoods Vietnamese Tender Coconut Water, 100% Pure Natural | Nariyal Paani Pack of 6 - 500ml each ",750.00,750.00,None,None,ROLLINS PUREFOODS,500,ml,6,Success,JoiMart
759," Monster Ultra Mega Energy Drink, 500 Mlpack of 2 ", 770.00 ,650.00, Imported ,None,MONSTER,500,ml,2,Success,JoiMart
760," Sri Sri Tattva Chocolate Ojasvita - Sharp Mind & Fit Body Box, 200g ", 145.00 ,130.00,None,None,SRI SRI,200,g,1,Success,JoiMart
761, The Tea Trove- Japanese Matcha Green Tea Bags - 40 Eco-Friendly Matcha Tea + Sencha Green Tea Bag in Resealable pouch - Matcha Green belly fat tea for women and men by The Tea Trove - Steep Hot Or Iced , 345.00 ,206.00,None,None,THE TEA TROVE,,none,1,Failed,JoiMart
762, Hitkary Kala khatta sharbat 750ml , 199.00 ,169.00,None,None,HITKARY PHARMACY,750,ml,1,Success,JoiMart
763, FIZZY JEERA , 500.00 ,499.00,None,None,FIZZY TALES,,none,1,Failed,JoiMart
764, Teabox Detox Kahwa Green Tea Bags 25 Pieces | For Natural Body Cleanse & Cold Relief | Made with 100% Indian Herbs & Spices | 2 Free Samples Included , 262.00 ,240.00,None,None,TEABOX,25,tea bags,1,Success,JoiMart
765," The Pahadi Story Masala Chai Patti 450gm, 100% Natural Summer Harvest Blend Of Black Assam Tea CTC,100% Natural Ingredients (Assam Masala Tea) ", 750.00 ,675.00,None,None,THE PAHADI STORY,450,gm,1,Success,JoiMart
766," Nirvam Rose Sharbat from Khadi India, Instant Refreshing Syrup Drink for Summer, 750ml ", 499.00 ,249.00,None,None,NIRVAM,750,ml,1,Success,JoiMart
767, Manama Blueberry Fruit Syrup | Mixer for Mocktails and Cocktails | 750ML Bottle ,340.00,340.00,None,None,MANAMA,750,ml,1,Success,JoiMart
768, Vikram tea Red Rose Special Dust Tea (1 Kg) ," 1,600.00 ",480.00,None,None,VARIETY TEA,1,kg,1,Success,JoiMart
769, Wagh Bakri Premium Leaf Tea 250 Grm | Pack of 2 | 500 Grm + 25 Grm Tea Masala , 580.00 ,575.00,None,None,WAGH BAKRI,250,g,2,Success,JoiMart
770, Hill Bagan Elaichi CTC Tea Refreshing Flavour Real & Aroma 1kg (Cardamom) , 680.00 ,460.00,None,None,"HILL BAGAN- ""TASTE OF QUALITY""",1,kg,1,Success,JoiMart
771," Christopher Cocoa, Double Chocolate Hot Cocoa Powder Mix, 10 Sachets Box ", 249.00 ,203.00,None,None,CHRISTOPHER COCOA,10,sachets,1,Success,JoiMart
772," Urban Platter Arabian Date Syrup, 500g ", 300.00 ,285.00,None,None,URBAN PLATTER,500,g,1,Success,JoiMart
773, Zabar Kashmiri Kahwa Instant Mix 250 GMS , 315.00 ,310.00,None,None,KASHMIR EXOTICS,250,gms,1,Success,JoiMart
774, CHAI POINT Instant Tea | Incredibly Authentic | Elaichi Flavor | 10 Sachets | Elaichi Tea | Instant Tea Premix Tea| Assam Tea| Elaichi Premix Chai (Pack of 1) , 199.00 ,140.00,None,None,CHAIPOINT,10,sachets,1,Success,JoiMart
775, Mapro Lemon Barley Water 1 L , 252.00 ,234.00,None,None,MAPRO,1,l,1,Success,JoiMart
776, Wagh Bakri Navchetan | Tea | Premium Tea| 250 Gm Each | Pack of 4 | 1 Kg + 25 Gm Black Papper , 890.00 ,870.00,None,None,WAGH BAKRI,250,gm,4,Success,JoiMart
777, Healthy Panda Multigrain Dry Fruit Malt - 400 g (100g Pack of 4) , 359.00 ,159.00,None,None,HEALTHY PANDA,400,g,4,Success,JoiMart
778, Goodricke Chai Leaf Tea 500gm (Pack of 3) , 525.00 ,499.00,None,None,GOODRICKE,500,gm,3,Success,JoiMart
779," Monsterr Ultra/Black, 0 Sugar 500 ml JST ", 250.00 ,200.00,None,None,JST,500,ml,1,Success,JoiMart
780, Shree Royal Strong leaf Assam tea pack of 1Kg| Premium quality|SONI TEA|SONI CHAI , 510.00 ,370.00,None,None,SHREE ROYAL,1,kg,1,Success,JoiMart
781, Country Bean Original Coffee 100g - No Added Sugar , 499.00 ,429.00,None,None,COUNTRY BEAN,100,g,1,Success,JoiMart
782, DALMIA GOLD ELAICHI TEA 1 KG POUCH , 350.00 ,340.00,None,None,DALMIA GOLD,1,kg,1,Success,JoiMart
783, Mogu Mogu Apple Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU,300,ml,6,Success,JoiMart
784, Cloud 9 Golden Shikanji Lemon Juice 300 ml pack of 24 ,556.00,556.00,None,None,CLOUD 9,9,g,24,Success,JoiMart
785, HYDRATE Ionized Alkaline Water with Perfectly Balanced 8.5 pH Essential Minerals Pack of 9(1 Liter) ," 1,350.00 ","1,148.00",None,None,HYDRATE,1,liter,9,Success,JoiMart
786," Jai Guruji Badam Kesar Dry Fruit Syrup Sharbat, Instant Refreshing Drink for Summer 750 ML Pack of 2 ", 640.00 ,630.00,None,None,GURUJI,750,ml,2,Success,JoiMart
787, Yethai Instant Lemon Tea Premix| Lemon Premix Tea| Flavored Tea 100 gms (Min 25 cups) , 200.00 ,133.00,None,None,YETHAI,100,gms,1,Success,JoiMart
788," Rk Home Made Natural Syrup Jeera Masala Soda Syrup Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP,750,ml,1,Success,JoiMart
789," Manna iStrong Women's Health Drink, Chocolate. Anemia Iron Deficiency 200g (Pack of 2) ", 498.00 ,289.00,None,None,MANNA,200,g,2,Success,JoiMart
790, Dhopabor Premium Tea -2 KG (8 x 250g Value Offer Packs) |High Quality Assam CTC Chai| , 776.00 ,666.00,None,None,DHOPABOR,2,kg,1,Success,JoiMart
791, Karma Kettle Green Tea - Organic Green Tea - 100 Tea Bag box , 400.00 ,240.00,None,None,KARMA KETTLE,100,tea bag,1,Failed,JoiMart
792," TE-A-ME Purify Green Tea, 100 Tea Bags | Green Tea Bags 100 pcs | Green Tea ", 350.00 ,277.00,None,None,TE-A-ME,100,tea bags,1,Success,JoiMart
793, Lazy Cocktails Variety Pack of 6 bottles , 594.00 ,499.00,None,None,LAZY COCKTAILS & CO.,,none,6,Failed,JoiMart
794, MAHALAKSHMI Kadak Chai Premium Assam Black Tea 1kg ,370.00,370.00,None,None,MAHALAKSHMI TEA POWDERS,1,kg,1,Success,JoiMart
795," Chinnar Dust Tea, Premium Strong Tea, 1KG ", 390.00 ,359.00,None,None,CHINNAR,1,kg,1,Success,JoiMart
796, Kartin Big Basic Instant Coffee Premix|Coffee|1kg , 750.00 ,375.00,None,None,KARTIN TAKE SMALL FEEL BIG,1,kg,1,Success,JoiMart
797, Octavius Gold CTC Tea 750gm | Aromatic Assam Black Tea with 15% Darjeeling Tea | Strong Tea Blended with Long Leaves , 450.00 ,320.00,None,None,OCTAVIUS,750,gm,1,Success,JoiMart
798," Christopher Cocoa Dark Chocolate Sprinkles 200g, Rainbow Sprinkles 200g, Dark Chocolate Choco Chips 200g , White Chocolate Choco Chips 200g (Snack, Topping Ice Cream, Cakes, Baking) "," 1,096.00 ",297.00,None,None,CHRISTOPHER COCOA,200,g,1,Success,JoiMart
799, Shreebari | Real Masala Mix Elaichi Tea - 1Kg | Pack of 4 | Each Pack 250g | 100% Natural Spices | Black Tea | Strong Tea | Cardamom Chai | Natural Care | Kadak Chai Patti | Spiced Tea | Tea 1 Kg , 348.00 ,313.00,None,None,SHREEBARI,1,kg,4,Success,JoiMart
800, Amrik Premium tea with Aromatic long leaves | Rich & Strong Chai | 250gram , 215.00 ,180.00,None,None,AMRIK,250,gram,1,Success,JoiMart
801, green coffee beans for weight loss 1kg Instant Coffee (1 kg) ," 1,990.00 ",799.00,None,None,VEDARTH,1,kg,1,Success,JoiMart
802, Octavius | Kadak Masala Tea - 1Kg (Pack Of 2) | 100% Natural Spices | Black Tea | Strong Tea | Masala Chai | Natural Care | Kadak Chai Patti | Spiced Tea | Ayurvedic Herbs | Vedic Tea | Tea 2 Kg , 900.00 ,725.00,None,None,OCTAVIUS,1,kg,2,Success,JoiMart
803," Prime Ice Pop, 500 Ml Imported "," 1,350.00 ",600.00, Imported ,None,IMPORTED,500,ml,1,Success,JoiMart
804, Hitkary Miracle Pineapple 750 ml , 199.00 ,169.00,None,None,HITKARY PHARMACY,750,ml,1,Success,JoiMart
805," Colombian Brew Ice Mint Instant Coffee Powder, No Sugar Vegan, 50g ", 199.00 ,167.00,None,None,COLOMBIAN BREW,50,g,1,Success,JoiMart
806," Rk Home Made Natural Syrup Lemon Pudina Syrup, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP,750,ml,1,Success,JoiMart
807, Raw Pressery Aloe Vera Lemonade 200 ml , 60.00 ,55.00,None,None,RAW PRESSERY,200,ml,1,Success,JoiMart
808, Tetley Masala Chai 50 Tea Bags , 300.00 ,290.00,None,None,TETLEY,50,tea bags,1,Success,JoiMart
809, Davidoff Fine Aroma Instant Coffee 100 gm ,650.00,650.00,None,None,DAVIDOFF,100,gm,1,Success,JoiMart
810," Dr Pepper, 330 Ml Imported ", 206.25 ,174.00, Imported ,None,IMPORTED,330,ml,1,Success,JoiMart
811," Farm Hots Kokum Syrup/Sharbat,1000ml Can ", 720.00 ,228.00,None,None,FARM HOTS,1000,ml,1,Success,JoiMart
812, Orika Jaljeera Lemonade (190 Gm) , 145.00 ,72.00,None,None,ORIKA,190,gm,1,Success,JoiMart
813," All In One Lemon Green Tea Sugar Less, 25 Gm ", 190.00 ,189.00,None,None,ALL IN ONE,25,gm,1,Success,JoiMart
814," BEVZILLA Instant Coffee Powder - 96 Sachets (French Vanilla)| Hot & Cold Coffee| Makes 96 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino| Premium ", 599.00 ,405.00,None,None,BEVZILLA,96,sachets,1,Success,JoiMart
815," Monster Nitro Super Dry Energy Drink, 500 Mlpack of 2 ", 770.00 ,650.00, Imported ,None,MONSTER,500,ml,2,Success,JoiMart
816, Society Premium Leaf Tea 1Kg Pouch , 600.00 ,588.00,None,None,SOCIETY,1,kg,1,Success,JoiMart
817, Continental THIS Creamy 3 in 1 Premix Coffee| 180g ( 18g* 10 Sachets) | Pack of 4 | 708g , 400.00 ,399.00,None,None,CONTINENTAL,708,g,4,Success,JoiMart
818," Colombian Brew Assorted Mocha Instant Coffee Powder Box (Strong,Double Chocolate,Mint,Blueberry) (Gift Pack Box Diwali, Rakhi) 80gm ", 350.00 ,189.00,None,None,COLOMBIAN BREW,80,gm,1,Success,JoiMart
819," Rk Home Made Natural Syrup Blue Lagoon Syrup Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP,750,ml,1,Success,JoiMart
820, Premium Green Tea , 175.00 ,140.00,None,None,GREEN KETTLES - LEGACY OF INDIAN QUALITY,,none,1,Failed,JoiMart
821, Okayti Golden Orange Fannings Darjeeling Black Tea - 500 Gm | 100% Organic Darjeeling Tea for Improved Digestion & Metabolism , 200.00 ,188.00,None,None,OKAYTI,500,gm,1,Success,JoiMart
822, Tata Coffee| Refreshing Taste| Super Saver Pack| 5 Packs of 200 Gm Each| 1 Kg ,"1,195.00","1,195.00",None,None,TATA COFFEE,1,kg,1,Success,JoiMart
823, JST Goli Soda - Classic Lime Flavor Goli Soda - Pack Of 6 || Low Sugar Lime Flavored Mocktail Drink In Modern Goli Soda Bottle , 420.00 ,390.00,None,None,JST,,none,6,Failed,JoiMart
824, Organic India Tulsi Honey Chamomile Tea Bags 25 pcs , 195.00 ,97.00,None,None,ORGANIC INDIA,25,pcs,1,Success,JoiMart
825, Cadbury Bournvita Strength Everyday Drink 1.5 kg , 795.00 ,545.00,None,None,BOURNVITA,1.5,kg,1,Success,JoiMart
826, AKHYA GOLD PREMIUM ASSAM LEAF TEA -500 GRAMS , 300.00 ,199.00,None,None,AKHYA,500,grams,1,Success,JoiMart
827, Karma Kettle Tea Masala - Chai Tea Masala - 100 Gm , 200.00 ,120.00,None,None,KARMA KETTLE,100,gm,1,Success,JoiMart
828," COCO HIGH Dark Chocolate Drink, 200 Ml x 24 Cans, Chocolate Milk Shake, High Protein, Ready to Serve "," 2,376.00 ","1,544.00",None,None,COCO HIGH,200,ml,1,Success,JoiMart
829, Bru Gold Coffee 100 g , 520.00 ,470.00,None,None,BRU,100,g,1,Success,JoiMart
830," The Tea Trove- Stinging Nettle Tea Bags Organic for kidney, raising hemoglobin & Joint Health ", 325.00 ,204.00,None,None,THE TEA TROVE,,none,1,Failed,JoiMart
831," Lipton SipNDigest Ginger, Tulsi & Rock Salt Green Tea Bags 1.8 g (50 pcs) ", 390.00 ,362.00,None,None,LIPTON,1.8,g,1,Success,JoiMart
832," Cambridge Tea Party Calm 30 Tea Bags, Pure Chamomile Flower, Infusion Tea Tisane ", 225.00 ,199.00,None,None,CAMBRIDGE TEA PARTY,30,tea bags,1,Success,JoiMart
833," Taj Kacha Mango Sharbat,750 Ml.(Pack of 3) ", 426.00 ,410.00,None,None,TAJ,750,ml,3,Success,JoiMart
834, SENSO Instant Tea Premix Masala Vegetarian , 140.00 ,110.00,None,None,SENSO,,none,1,Failed,JoiMart
835, MERI CHAI Elaichi Tea Pouch (250 g) Tea Pouch (2 x 250 g) , 240.00 ,198.00,None,None,BALAJ AGRO MERI CHAI,250,g,1,Success,JoiMart
836, City Gold Elaichi Chai Cardamom Tea 200g (Pack of 5 x 200 gm Pouch) 1 kg - Kadak Flavoured Tea ,350.00,350.00,None,None,CITY GOLD,200,g,5,Success,JoiMart
837, Davidoff Rich Aroma Instant Coffee 100 gm , 650.00 ,630.00,None,None,DAVIDOFF,100,gm,1,Success,JoiMart
838," Nescafe Gold Rich and Smooth Coffee Powder,(Arabica and Robusta beans) 50g Glass Jar ", 499.00 ,474.00,None,None,NESCAFE,50,g,1,Success,JoiMart
839, City Gold Premium Tea 1 kg - CTC Tea Premium Chai Patti Black Tea , 490.00 ,470.00,None,None,CITY GOLD,1,kg,1,Success,JoiMart
840, Galaxy Drink 750 ML (Fruit Cocktail) Combo Pack of 2 , 800.00 ,760.00, Imported ,None,GALAXY,750,ml,2,Success,JoiMart
841, MERI CHAI Health Premium Tea | Blend of CTC & Darjeeling Tea Leaves Tea Plastic Bottle (500 g) ,220.00,220.00,None,None,BALAJ AGRO MERI CHAI,500,g,1,Success,JoiMart
842, Monster Energy Lewis Hamilton Zero Sugar 500ml (Pack OF 4) JST ," 1,000.00 ",800.00,None,None,JST,500,ml,4,Success,JoiMart
843, Bayar's Special Gold Filter Coffee 200 g ,288.00,288.00,None,None,BAYAR'S COFFEE,200,g,1,Success,JoiMart
844," VAHDAM, Vanilla Matcha Green Tea Powder - 100% Certified Japanese Matcha from Uji-Kyoto | Delicious Powerful Superfood - 137x Anti-Oxidants (50 Gram) ", 499.00 ,399.00,None,None,VAHDAM,50,g,1,Success,JoiMart
845, Rage Coffee Combo - Instant Coffee with Free Frother | Irish Hazelnut Flavoured Coffee - 50 gms | Make Milky & Frothy Hazelnut Coffee | Made using 100% Arabica Beans , 749.00 ,399.00,None,None,RAGE COFFEE,50,gms,1,Success,JoiMart
846, Continental Freeze Dried 100g Jar | Premium Instant Coffee | 100% Arabica Coffee | Black Coffee , 440.00 ,399.00,None,None,CONTINENTAL,100,g,1,Success,JoiMart
847, Rage Coffee 50 Gms Sparky Orange Flavour - Premium Arabica Instant Coffee , 349.00 ,149.00,None,None,RAGE COFFEE,50,gms,1,Success,JoiMart
848," Colombian Brew 2 in 1 Instant Coffee Powder Premix, 10 Sachets Box ", 249.00 ,239.00,None,None,COLOMBIANBREWCOFFEE,10,sachets,1,Success,JoiMart
849," Christopher Cocoa Powder, Drinking Chocolate Cocoa, 100g, Super Kids Cocoa Powder Health and Nutrition Drink, No Sugar Vegan, 100g (For Kids and Adults) ", 298.00 ,236.00,None,None,CHRISTOPHER COCOA,100,g,1,Success,JoiMart
850," C. SOMABHAI's Uday Gold CTC Dust Tea - 1kg, Unique Blend of Assam and Dooars CTC Black Tea Powder - Kadak, Aromatic & Strong Chai patti ", 395.00 ,379.00,None,None,C. SOMABHAI (QUALITY TEA),1,kg,1,Success,JoiMart
851, GOODRICKE Samovar Original Tea Kashmiri Noon Tea Leaves 250 g (Pack of 3) , 390.00 ,370.00,None,None,GOODRICKE,250,g,3,Success,JoiMart
852, NutroVally Green Tea With Tulsi For Weight Loss | Loaded with Anti-Oxidants & 100% Natural Leaves | Tulsi Tea 100gm , 299.00 ,210.00,None,None,NUTROVALLY,100,gm,1,Success,JoiMart
853, Bean2Brew Special Blend Filter Coffee Powder (70:30)- 200g , 120.00 ,119.00,None,None,BEAN2BREW,200,g,1,Success,JoiMart
854," Sapphire Poko Loko Lychee Flavoured Juice Drink With Nata De Coco, 300 ml ", 270.00 ,269.00, Imported ,None,SAPPHIRE,300,ml,1,Success,JoiMart
855, PRISTINE Deccan Gold Pure Filter Coffee Powder (80% Coffee 20% Chicory) 500g - Pack of 2 ,610.00,610.00,None,None,PRISTINE,500,g,2,Success,JoiMart
856," Christopher Cocoa Baking Soda All Purpose 1Kg (Bake Cakes, Cookies, Breads, Brownies) ", 499.00 ,137.00,None,None,CHRISTOPHER COCOA,1,kg,1,Success,JoiMart
857, Country Bean Hazelnut Instant Coffee Blend 100g - No Added Sugar , 275.00 ,229.00,None,None,COUNTRY BEAN,100,g,1,Success,JoiMart
858," Japanese Matcha Green Tea Powder, 50g (50 Servings), Sourced from Shizuoka, Japan ", 699.00 ,429.00,None,None,HEAPWELL SUPERFOODS,50,g,1,Success,JoiMart
859, Maharani Green Tea (Honey Lemon) - 25 Tea Bags , 165.00 ,111.00,None,None,BANSAL KI MASHHUR MAHARANI,25,tea bags,1,Success,JoiMart
860," Nescafe Matinal Jiva Instant Coffee - 200 Grams, Ground, Glass Bottle (Imported) "," 1,099.00 ",685.00, Imported ,None,NESCAFE,200,grams,1,Success,JoiMart
