,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand
814," BEVZILLA Instant Coffee Powder - 96 Sachets (French Vanilla)| Hot & Cold Coffee| Makes 96 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino| Premium ", 599.00 ,405.00,None,None,BEVZILLA
815," Monster Nitro Super Dry Energy Drink, 500 Mlpack of 2 ", 770.00 ,650.00, Imported ,None,MONSTER
816, Society Premium Leaf Tea 1Kg Pouch , 600.00 ,588.00,None,None,SOCIETY
817, Continental THIS Creamy 3 in 1 Premix Coffee| 180g ( 18g* 10 Sachets) | Pack of 4 | 708g , 400.00 ,399.00,None,None,CONTINENTAL
818," Colombian Brew Assorted Mocha Instant Coffee Powder Box (Strong,Double Chocolate,Mint,Blueberry) (Gift Pack Box Diwali, Rakhi) 80gm ", 350.00 ,189.00,None,None,COLOMBIAN BREW
819," Rk Home Made Natural Syrup Blue Lagoon Syrup Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP
820, Premium Green Tea , 175.00 ,140.00,None,None,GREEN KETTLES - LEGACY OF INDIAN QUALITY
821, Okayti Golden Orange Fannings Darjeeling Black Tea - 500 Gm | 100% Organic Darjeeling Tea for Improved Digestion & Metabolism , 200.00 ,188.00,None,None,OKAYTI
822, Tata Coffee| Refreshing Taste| Super Saver Pack| 5 Packs of 200 Gm Each| 1 Kg ,"1,195.00","1,195.00",None,None,TATA COFFEE
823, JST Goli Soda - Classic Lime Flavor Goli Soda - Pack Of 6 || Low Sugar Lime Flavored Mocktail Drink In Modern Goli Soda Bottle , 420.00 ,390.00,None,None,JST
824, Organic India Tulsi Honey Chamomile Tea Bags 25 pcs , 195.00 ,97.00,None,None,ORGANIC INDIA
825, Cadbury Bournvita Strength Everyday Drink 1.5 kg , 795.00 ,545.00,None,None,BOURNVITA
826, AKHYA GOLD PREMIUM ASSAM LEAF TEA -500 GRAMS , 300.00 ,199.00,None,None,AKHYA
827, Karma Kettle Tea Masala - Chai Tea Masala - 100 Gm , 200.00 ,120.00,None,None,KARMA KETTLE
828," COCO HIGH Dark Chocolate Drink, 200 Ml x 24 Cans, Chocolate Milk Shake, High Protein, Ready to Serve "," 2,376.00 ","1,544.00",None,None,COCO HIGH
829, Bru Gold Coffee 100 g , 520.00 ,470.00,None,None,BRU
830," The Tea Trove- Stinging Nettle Tea Bags Organic for kidney, raising hemoglobin & Joint Health ", 325.00 ,204.00,None,None,THE TEA TROVE
831," Lipton SipNDigest Ginger, Tulsi & Rock Salt Green Tea Bags 1.8 g (50 pcs) ", 390.00 ,362.00,None,None,LIPTON
832," Cambridge Tea Party Calm 30 Tea Bags, Pure Chamomile Flower, Infusion Tea Tisane ", 225.00 ,199.00,None,None,CAMBRIDGE TEA PARTY
833," Taj Kacha Mango Sharbat,750 Ml.(Pack of 3) ", 426.00 ,410.00,None,None,TAJ
834, SENSO Instant Tea Premix Masala Vegetarian , 140.00 ,110.00,None,None,SENSO
835, MERI CHAI Elaichi Tea Pouch (250 g) Tea Pouch (2 x 250 g) , 240.00 ,198.00,None,None,BALAJ AGRO MERI CHAI
836, City Gold Elaichi Chai Cardamom Tea 200g (Pack of 5 x 200 gm Pouch) 1 kg - Kadak Flavoured Tea ,350.00,350.00,None,None,CITY GOLD
837, Davidoff Rich Aroma Instant Coffee 100 gm , 650.00 ,630.00,None,None,DAVIDOFF
838," Nescafe Gold Rich and Smooth Coffee Powder,(Arabica and Robusta beans) 50g Glass Jar ", 499.00 ,474.00,None,None,NESCAFE
839, City Gold Premium Tea 1 kg - CTC Tea Premium Chai Patti Black Tea , 490.00 ,470.00,None,None,CITY GOLD
840, Galaxy Drink 750 ML (Fruit Cocktail) Combo Pack of 2 , 800.00 ,760.00, Imported ,None,GALAXY
841, MERI CHAI Health Premium Tea | Blend of CTC & Darjeeling Tea Leaves Tea Plastic Bottle (500 g) ,220.00,220.00,None,None,BALAJ AGRO MERI CHAI
842, Monster Energy Lewis Hamilton Zero Sugar 500ml (Pack OF 4) JST ," 1,000.00 ",800.00,None,None,JST
843, Bayar's Special Gold Filter Coffee 200 g ,288.00,288.00,None,None,BAYAR'S COFFEE
844," VAHDAM, Vanilla Matcha Green Tea Powder - 100% Certified Japanese Matcha from Uji-Kyoto | Delicious Powerful Superfood - 137x Anti-Oxidants (50 Gram) ", 499.00 ,399.00,None,None,VAHDAM
845, Rage Coffee Combo - Instant Coffee with Free Frother | Irish Hazelnut Flavoured Coffee - 50 gms | Make Milky & Frothy Hazelnut Coffee | Made using 100% Arabica Beans , 749.00 ,399.00,None,None,RAGE COFFEE
846, Continental Freeze Dried 100g Jar | Premium Instant Coffee | 100% Arabica Coffee | Black Coffee , 440.00 ,399.00,None,None,CONTINENTAL
847, Rage Coffee 50 Gms Sparky Orange Flavour - Premium Arabica Instant Coffee , 349.00 ,149.00,None,None,RAGE COFFEE
848," Colombian Brew 2 in 1 Instant Coffee Powder Premix, 10 Sachets Box ", 249.00 ,239.00,None,None,COLOMBIANBREWCOFFEE
849," Christopher Cocoa Powder, Drinking Chocolate Cocoa, 100g, Super Kids Cocoa Powder Health and Nutrition Drink, No Sugar Vegan, 100g (For Kids and Adults) ", 298.00 ,236.00,None,None,CHRISTOPHER COCOA
850," C. SOMABHAI's Uday Gold CTC Dust Tea - 1kg, Unique Blend of Assam and Dooars CTC Black Tea Powder - Kadak, Aromatic & Strong Chai patti ", 395.00 ,379.00,None,None,C. SOMABHAI (QUALITY TEA)
851, GOODRICKE Samovar Original Tea Kashmiri Noon Tea Leaves 250 g (Pack of 3) , 390.00 ,370.00,None,None,GOODRICKE
852, NutroVally Green Tea With Tulsi For Weight Loss | Loaded with Anti-Oxidants & 100% Natural Leaves | Tulsi Tea 100gm , 299.00 ,210.00,None,None,NUTROVALLY
853, Bean2Brew Special Blend Filter Coffee Powder (70:30)- 200g , 120.00 ,119.00,None,None,BEAN2BREW
854," Sapphire Poko Loko Lychee Flavoured Juice Drink With Nata De Coco, 300 ml ", 270.00 ,269.00, Imported ,None,SAPPHIRE
855, PRISTINE Deccan Gold Pure Filter Coffee Powder (80% Coffee 20% Chicory) 500g - Pack of 2 ,610.00,610.00,None,None,PRISTINE
856," Christopher Cocoa Baking Soda All Purpose 1Kg (Bake Cakes, Cookies, Breads, Brownies) ", 499.00 ,137.00,None,None,CHRISTOPHER COCOA
857, Country Bean Hazelnut Instant Coffee Blend 100g - No Added Sugar , 275.00 ,229.00,None,None,COUNTRY BEAN
858," Japanese Matcha Green Tea Powder, 50g (50 Servings), Sourced from Shizuoka, Japan ", 699.00 ,429.00,None,None,HEAPWELL SUPERFOODS
859, Maharani Green Tea (Honey Lemon) - 25 Tea Bags , 165.00 ,111.00,None,None,BANSAL KI MASHHUR MAHARANI
860," Nescafe Matinal Jiva Instant Coffee - 200 Grams, Ground, Glass Bottle (Imported) "," 1,099.00 ",685.00, Imported ,None,NESCAFE
861, Real Fruit Power Vitamin Boost Guava Juice 1 L , 130.00 ,65.00,None,None,REAL FRUIT POWER
862, Country Bean Vanilla Instant Coffee Blend 100g - No Added Sugar , 275.00 ,229.00,None,None,COUNTRY BEAN
863, Granules n Beans Ginger Chai Instant Tea Premix - (10 Sachet x 14g = 140g) , 160.00 ,144.00,None,None,GRANULES N BEANS
864," Bevzilla 200 Gram 100% Arabica Instant(choco-Mocha) | Make 100 Cups | Espresso, Latte & Cappucino| Hot & Cold Coffee | Unbreakable Jar ", 999.00 ,365.00,None,None,BEVZILLA
865," Electrorush ORS Orange Flavoured ORS Ready to Drink, Oral Rehydration for Instant Energy, Pack of 6 ",176.00,176.00,None,None,ELECTRORUSH
866," Cloudem Zero Blue Magic Champagne Non Alcohlic, 750 Ml Imported ", 962.50 ,775.00, Imported ,None,IMPORTED
867," TEA VALLEY Gold 100 Percent Assam Tea Rich and Strong Taste Make Masala Tea, Ginger Tea, Cardamom Chai, 1 kg ", 620.00 ,520.00,None,None,TEA VALLEY
868, Matero Yerba Mate Traditional Loose Leaf With Filter Mate Straw ,"1,799.00","1,799.00",None,None,MATERO
869, Cloud9 Energy Drink Classic 250ml Can - Pack of 24 | Asli Power Asli Energy ,"1,199.00","1,199.00",None,None,CLOUD 9
870, Khadi Kangra Valley Green Tea leaf , 495.00 ,307.00,None,None,KHADI KANGRA VALLEY
871, Groviva Wholesome Child Nutrition for Growth & Development - 750g (2*375g poches in Box) (Chocolate) ," 1,275.00 ","1,147.00",None,None,GROVIVA
872, Sleepy Owl French Vanilla Premium Coffee Sachets | Pack of 30 Instant Coffee Powder Sachets | 100% Arabica Beans | 2gm Each - Vanilla Flavoured Coffee Pouch | Mellow & Sweet | Easy to Use & Carry , 350.00 ,249.00,None,None,SLEEPY OWL
873," ATC Blend of finest hand picked Tea leaves from high hilla of brahmaputra valley, offering rich aroma with strong flavor(500Gm) ", 205.00 ,175.00,None,None,ATC
874, Pothigai Natural Nannari Sharbath / Sarasaparilla Drink / Pure and Natural coolant / 100 % Natural - 750 ml , 599.00 ,251.00,None,None,POTHIGAI NATURAL
875, Trika Energy Drink , 594.00 ,575.00,None,None,TRIKA ENERGY DRINK
876," Kanwal Shahi Kashmiri Qawah (Kahwa) Tea, 600 GM (300GMx2) Combo ", 750.00 ,745.00,None,None,KANWAL
877, AATMA HOME MADE Apple Beetroot Carrot Juice - Healthy Drink , 449.00 ,332.00,None,None,AATMA HOME MADE PRODUCTS
878," Orglife Apple Cider Vinegar, 500 ml Each (Pack Of 2) ", 998.00 ,326.00,None,None,ORGLIFE
879," Saguna Baug Kokam Agal, 1 L ", 399.00 ,320.00,None,None,SAGUNA BAUG
880, Rage Coffee 100 Gms Dark Chocolate Flavour , 549.00 ,349.00,None,None,RAGE COFFEE
881, Prolyte Orange Drink 200 ml , 35.00 ,23.00,None,None,PROLYTE
882, Tea 1989 Sambhav Elaichi Chai 1 Kg , 380.00 ,306.00,None,None,TEA1989 SAMBHAV
883, Pankti Soy Milk Powder 250 g , 400.00 ,216.00,None,None,PANKTI
884," Sunnyness, Orange Juice with Real Fruit Pieces, Pack of 6, 240 ml in each Can ", 480.00 ,360.00,None,None,SUNNYNESS
885, VIJAY Elaichi Tea|250 G|Pack of 3 ,345.00,345.00,None,None,VIJAY
886, Orika Masala Lemonade (190 Gm) , 145.00 ,72.00,None,None,ORIKA
887, Sarwar Blue Curacoa & Mint Mojito Syrup 750 ML ( Pack or 2 ) , 800.00 ,595.00,None,None,SARWAR FOODS
888," Cloudem Zero Gold Magic Champagne Non Alcohlic, 750 Ml Imported ", 962.50 ,775.00, Imported ,None,IMPORTED
889, Dhopabor Premium Tea -750g (3 x 250g Value Offer Packs) |High quality Assam CTC Chai| , 291.00 ,273.00,None,None,DHOPABOR
890," Navlai Amla, Shikakai ,Reetha Powder For Hair care 300 g ", 399.00 ,199.00,None,None,NAVLAI
891, ST Goli Soda - Orange Flavor Goli Soda - Pack Of 6 || Low Sugar Orange Flavored Mocktail Drink In Modern Goli Soda Bottle , 420.00 ,399.00,None,None,JST
892," VAHDAM, Organic Turmeric + Ginger Tea | 15 Turmeric Herbal Tea Bags | Powerful Superfoods Blend ", 199.00 ,169.00,None,None,VAHDAM TEAS PRIVATE LIMITED
893, Bevzilla Festive Gift Box Instant Coffee Sachets & Cafe Glass Pack With 25 Flavoured Coffee Sachets , 999.00 ,261.00,None,None,BEVZILLA
894, Bayar's Special Gold Filter Coffee 500 g ,360.00,360.00,None,None,BAYAR'S COFFEE
895," Cambridge Tea Party Assorted Tulsi Green Tea 40 Bags, Detox Kahwa, Slim Orange Rose Hibiscus, Refresh Lemon Ginger Mint, Spa Lime Lemongrass ", 300.00 ,249.00,None,None,CAMBRIDGE TEA PARTY
896," Nescafe In Sugar Free Coffee Sticks, 234 Gm "," 1,700.00 ","1,400.00", Imported ,None,NESCAFE
897, SENSO Instant Tea Premix Masala Natural (10 sachets) , 140.00 ,110.00,None,None,SENSO
898, Dhopabor Premium Tea -1.5 KG (3 x 500g Value Offer Packs)| High quality Assam CTC Chai| , 582.00 ,522.00,None,None,DHOPABOR
899, Cloud9 Fruttu Mango Fruit Juice 250 ml pack of 24 ,556.00,556.00,None,None,CLOUD 9
900," Leeford Aqua Slim Green Tea for Weight Loss Pack of 2 (25 Tea Bags Each) - with Antioxidants and Nutrients, Helps to Boost Immunity and Improve Metabolism ", 500.00 ,359.00,None,None,LEEFORD
901, Hitkary Aam Panna 750 ml , 199.00 ,169.00,None,None,HITKARY PHARMACY
902, 100% Organic Cranberry Juice , 800.00 ,649.00,None,None,RUS ORGANIC
903, Organic Sprouted Ragi Dry fruit Malt 800Gram (400G X 2) - Sugar Free-Health Mix / health drink for kids / health drink for Adults / women health drink / Millets Food / Dryfruit powder , 798.00 ,479.00,None,None,HEALTHY PANDA
904, HYDRATE Ionized Alkaline Water with Perfectly Balanced 8.5 pH & Essential Mineral Pack of 36(500 ml) ," 2,880.00 ","2,475.00",None,None,HYDRATE
905, NAMASYA Hotel & Tapri Special Assam CTC Dust Tea Blend Pouch | Superior Taste & Aroma (1kg) , 400.00 ,375.00,None,None,NAMASYA
906," BEVZILLA Instant Coffee Powder Mini Combo of Colombian Gold, Turkish Hazelnut, French Vanilla & English Butterscotch | Premium Arabica Instant Coffee | 25 Grams Each ", 396.00 ,315.00,None,None,BEVZILLA
