,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand
511, True Elements Rolled Oats 1kg - 100% Wholegrain Breakfast | Gluten Free Oats , 400.00 ,260.00,None,None,TRUE ELEMENTS
512, Cornitos Tikka Masala Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS
513, Saffola Oats 500 g , 95.00 ,88.00,None,None,SAFFOLA
514, Parle Nutricrunch Honey & Oats Digestive Cookies 600 g , 180.00 ,90.00,None,None,PARLE
515, Disano Crunchy Peanut Butter 924 g , 285.00 ,199.00,None,None,DISANO
516, Dukes Nibbles Salted Crackers 150 g , 69.00 ,46.00,None,None,DUKES
517, Snactac Boondi 150 g , 70.00 ,35.00,None,None,SNACTAC
518, Balaji Farali Chevdo 450 g , 95.00 ,88.00,None,None,BALAJI WAFERS
519, Snac tac Mixed Veg Tomato Insta Soup 13 g , 15.00 ,7.00,None,None,SNACTAC
520, McCain Potato Cheese Shotz 400 g , 240.00 ,216.00,None,None,MCCAIN
521, Monsoon Harvest Crunchy Dark Chocolate & Espresso Granola Bars 40 g , 50.00 ,25.00,None,None,MONSOON HARVEST
522, MANTOUSS Diwali dry fruits gift box/Diwali Gift hamper/Dry Fruits Diwali gift pack/Dry fruits gift pack-Decorated Basket+1 Jar of mixed dry fruits+Handmade diary+2 beautiful diya+4 Rangoli Colour+Diwali Card , 999.00 ,499.00,None,None,MANTOUSS
523, Quaker Oats| Rolled Oats| Natural Wholegrain| Breakfast cereals| Dalia Porridge| 1 Kg ,370.00,370.00,None,None,QUAKER
524, Ching's Secret Tomato Instant Soup with Croutons 15 g ,10.00,10.00,None,None,CHING'S SECRET
525, Top Ramen Curry Flat Instant Noodles 70 g , 25.00 ,23.00,None,None,TOP RAMEN
526, Ghotaram Famous Namkeen Dal sev (Dalmoth)|Dalmoth Mixture Namkeen Snack|Dal Biji Mixture|Namkeen|Classic Taste of Rajasthani Flavour|Spicy & Savoury in Flavour|Evening Snacks-250*1Pack , 499.00 ,224.00,None,None,GHOTARAM
527, Kwality Muesli Fruit n Nut 1kg Jar , 599.00 ,349.00,None,None,KWALITY
528, Funfoods Pasta & Pizza Sauce 325 g , 99.00 ,92.00,None,None,FUNFOODS
529," UNIBIC Cookies, Assorted (750 g, Pk of 10) ", 300.00 ,280.00,None,None,UNIBIC
530, Snactac Navratan Mix 150 g , 72.00 ,36.00,None,None,SNACTAC
531, Knorr Mast Masala Soupy Noodles 280 g (Pack of 4) , 80.00 ,74.00,None,None,KNORR
532, Parle 20-20 Butter Cookies 200 g , 30.00 ,27.00,None,None,PARLE
533, Snactac Masala Boondi 150 g , 72.00 ,36.00,None,None,SNACTAC
534, Shree Misthan Dodha Barfi 400g (200g X 2) , 500.00 ,349.00,None,None,SHREE MISTHAN
535, Maggi Rich Tomato Sauce 1 kg , 175.00 ,157.00,None,None,MAGGI
536, Ching's Secret Veg Hakka Noodles 560 g , 120.00 ,90.00,None,None,CHING'S SECRET
537, Cadbury Dairy Milk Silk Oreo Chocolate 130 g , 185.00 ,166.00,None,None,CADBURY
538, Paper Boat Peanut Chikki 96 g (Family Pack) , 42.00 ,35.00,None,None,PAPER BOAT
539, Tata I-Shakti Cooking Soda 100 g , 20.00 ,18.00,None,None,TATA
540, McCain Masala Fries 375 g , 150.00 ,114.00,None,None,MCCAIN
541, Cornitos Sizzlin Jalapeno Nacho Crisps 75 g , 50.00 ,33.00,None,None,CORNITOS
542, Hershey's Chocolate Syrup 200 g , 100.00 ,87.00,None,None,HERSHEY'S
543, Dukes Waffy Creamy & Crunchy Wafers Assorted Pack 60 g (Pack of 6) ,155.00,155.00,None,None,DUKES
544, Bhikharam Chandmal - Kaju Cornflakes Mixture - Kaju Mixture - Mix Namkeen - Indian Snacks - 375Gm (Pack of 1) , 249.00 ,183.00,None,None,BHIKHARAM CHANDMAL
545," Food Library The Magic of Nature Gourmet Diwali Food Gift Hamper Basket, 32.14 G (Set Of 14) "," 1,250.00 ",698.00, Imported ,None,FOOD LIBRARY THE MAGIC OF NATURE
546, Nestle Bar One Chocolate 12 g ,5.00,5.00,None,None,BAR ONE
547, Too Yumm Multigrain Dahi Papdi Chaat Chips 75 g , 35.00 ,23.00,None,None,TOO YUMM
548," Slurrp Farm Millet Noodles - No Maida, Not Fried, Foxtail Millet and Little Millet Noodles, 192 g each (Pack of 2) ",258.00,258.00,None,None,SLURRP FARM
549, Surabhi Classic Tomato Ketchup 900 g , 140.00 ,70.00,None,None,SURABHI
550, Saffola Peppy Tomato Instant Masala Oats 500 g , 225.00 ,180.00,None,None,SAFFOLA
551, Pringles Original Potato Crisps 107 g , 115.00 ,99.00,None,None,PRINGLES
552, Sunfeast Yippee Magic Masala Instant Noodles 25 g ,5.00,5.00,None,None,YIPPEE
553, Maggi Hot & Sweet Tomato Chilli Sauce 80 g , 22.00 ,20.00,None,None,MAGGI
554," Rathi's Gulab Jamun And Rasgulla, 1000 Grams (Pack Of 2) ", 430.00 ,290.00,None,None,"RATHI""S"
555, Britannia Milk Bikis Milk Sandwich Biscuits 100 g , 30.00 ,27.00,None,None,BRITANNIA
556, Weikfield Cornflour 500 g , 90.00 ,80.00,None,None,WEIKFIELD
557, Jayashri Nandini Special Farsan 500 g , 155.00 ,77.00,None,None,JAYASHRI NANDINI
558, Archita Shudhi Gulab Jamun Powder Mix (Buy 2 Get 2 FREE) - Easy to cook & Delicious ,300.00,300.00,None,None,ARCHITA SHUDHI
559, Pintola All Natural Creamy Peanut Butter 350g , 175.00 ,165.00,None,None,PINTOLA
560, Suhana Chakali Bhajani Peeth 500 g , 150.00 ,105.00,None,None,SUHANA
561, DiSano Filtered Apple Cider Vinegar 500 ml , 240.00 ,110.00,None,None,DISANO
562, MyFitness Peanut Butter Original crunchy Peanut Butter 1250 gms , 649.00 ,454.00,None,None,MYFITNESS PEANUT BUTTER
563, Kellogg's Fruit & Nut Crunchy Muesli 500 g , 360.00 ,310.00,None,None,KELLOGG'S
564, Wingreens Farms Thousand Island Dressing 180 g , 75.00 ,48.00,None,None,WINGREENS FARMS
565, LuvIt Smackers Dual Fruit Flavoured Assorted Lollipops | Strawberry Lemon and Lychee Red Apple | Big Stick Lollipops | Pack of 60 - 9g Each , 300.00 ,225.00,None,None,LUVIT
566, Haldiram's Nagpur Rassagulla 500 g , 125.00 ,116.00,None,None,HALDIRAM’S NAGPUR
567, Veeba Crunchy Peanut Butter 340 g , 169.00 ,99.00,None,None,VEEBA
568, Piknik Tomato Chilli Sticks 60 g , 60.00 ,30.00,None,None,PIKNIK
569, Sams Veg Hakka Noodles 180 g (Buy 1 Get 1) ,42.00,42.00,None,None,SAMS
570, Soulfull Ragi Bites Assorted Combo Pack 108 g (Pack of 6) , 60.00 ,49.00,None,None,SOULFULL
571," Bambino Soan Papdi Assorted Combo Each 200 Gm X Pack of 4 ( 800 Gms ) Badam, Butterscotch, Chocolate, Coconut ", 360.00 ,289.00,None,None,BAMBINO
572, Pintola Choco Spread Crunchy Peanut Butter 350g , 199.00 ,185.00,None,None,PINTOLA
573, Parle 20-20 Gold Choco Chip Cookies 400 g , 150.00 ,75.00,None,None,PARLE 20-20
574, Bonn Americana Hi-Fibre Digestive Cookies 1kg (495g x 2) , 250.00 ,165.00,None,None,BONN
575, Chheda's Masala Butter Chakli 100 g , 55.00 ,27.00,None,None,CHHEDA'S
576, Chupa Chups Mixed Fruit Flavour Sour Bites 61.6 g , 36.00 ,33.00,None,None,CHUPA CHUPS
577, Mother's Recipe Mango Pickle 1 kg , 240.00 ,200.00,None,None,MOTHER'S RECIPE
578, Yummiez Tandoori Paneer Nuggets 300 g , 195.00 ,123.00,None,None,YUMMIEZ
579, Haldiram Bhujiawala Delicious Crispy & Flaky Premium Rose Soan Papdi - Pack of 3 (500 Grams) Each , 465.00 ,380.00,None,None,HALDIRAM BHUJIAWALA
580, Hershey's Kisses Almond Chocolate 100.8 g , 140.00 ,95.00,None,None,HERSHEY'S
581, Bhujialalji Khatta Meetha | Namkeen Snacks Tasty & Crunchy Tea-time Namkeen | Indian Tea Time Fresh Healthy Snack Mixture | Ready to eat | No Preservatives | Crsipy & Light snacks | (pack of 1) 1kg. , 280.00 ,199.00,None,None,BHUJIALALJI
582, Pintola All Natural Creamy Peanut Butter 1kg , 449.00 ,408.00,None,None,PINTOLA
583, LuvIt Crazy Pops | Button Shaped Treats | Gems | Loved by Kids | Colored Chocolaty Pop | Pack of 1 - 350g , 450.00 ,199.00,None,None,LUVIT
584, Kellogg's Original Corn Flakes 475 g , 195.00 ,181.00,None,None,KELLOGG'S
585, LANDMARK Sweets Chandrakala Sweet Pure Freshly Mithai Perfect for Holi Diwali Dussehra Festival Pooja Bhog , 340.00 ,188.00,None,None,LANDMARK
586, McCain Aloo Tikki 400 g , 120.00 ,108.00,None,None,MCCAIN
587, Cadbury Oreo Strawberry Creme Biscuits 113.75 g , 35.00 ,32.00,None,None,OREO
588, Parle-G Gold Biscuits 500 g , 75.00 ,67.00,None,None,PARLE
589, Bounty Coconut Chocolate Bar Coconut Filled Chocolate Premium Chocolate for Sharing 57g (Pack of 12) , 840.00 ,587.00,None,None,BOUNTY
590, Maggi Hot & Sweet Tomato Chilli Sauce 500 g , 125.00 ,116.00,None,None,MAGGI
591, MTR 3 Minute Breakfast Khatta Meetha Poha Mix 60 g , 27.00 ,25.00,None,None,MTR
592, Bagrry's White Oats 100% Whole Grain 500 g , 99.00 ,84.00,None,None,BAGRRY'S
593, LANDMARK Sweet Touch Pure Kaju Katli (Kaju Burfi/Barfi)/Indian Mithai Box 400grms ," 1,200.00 ",475.00,None,None,LANDMARK
594, Saffola Oodles Yummy Masala Noodles 46 g , 22.00 ,20.00,None,None,SAFFOLA
595, 90's Mill Falhari Roasted Kerala Yellow Banana Chips Tasty Yummy Snack Healthy Snack- 200gm(Pack of 2x 100gm) , 599.00 ,225.00,None,None,90'S MILL
596, Bonn Americana Premium Sandwich Bourbonn Cookies Family Pack 1kg , 300.00 ,179.00,None,None,BONN
597, Kissan Twist Sweet & Spicy Tomato Sauce 425 g , 80.00 ,70.00,None,None,KISSAN
598, Momsy 100% Natural and Premium California Almonds| Quality Badam Giri| - Badam - Bold Size (250gm) , 799.00 ,364.00,None,None,MOMSY
599, Cadbury Bournville Cranberry Chocolate 80 g , 110.00 ,99.00,None,None,CADBURY
600, Funfoods Veg Burger Mayonnaise 250 g , 90.00 ,83.00,None,None,FUNFOODS
601, Haldiram's Ready to Eats ( Combo Pack ) 1800 g ,640.00,640.00,None,None,HALDIRAM'S NAGPUR
602, Momsy Premium Roasted & Salted Jumbo Size Pistachios Nut | Pista Dry Fruit | Super Crunchy (250gm) , 599.00 ,456.00,None,None,MOMSY
603," GHASITARAM'S Punjabi Halwai Diwali Special Mawa Peda Kesari with Free Plated Coin, 200gms ", 350.00 ,269.00,None,None,GHASITARAM'S
604, Aarambh Muesli Fruit and Nuts 750 g , 480.00 ,240.00,None,None,AARAMBH
605, Britannia Jimjam Cream Biscuits 92 g , 25.00 ,23.00,None,None,BRITANNIA
606, Bikaji Moong Dal 200 g , 60.00 ,49.00,None,None,BIKAJI
607, Kellogg's Chocos Crunchy Bites 24 g ,10.00,10.00,None,None,KELLOGG'S
608, Mother's Recipe Mango Pickle 500 g , 149.00 ,74.00,None,None,MOTHER'S RECIPE
609, Kellogg's Moons & Stars Chocos 24 g ,30.00,30.00,None,None,KELLOGG'S
610, Kellogg's Corn Flakes With Real Almond & Honey 300 g , 199.00 ,185.00,None,None,KELLOGG'S
611," Food Library The Magic of Nature Assorted Snacks Chocolate Diwali Gift Hamper Basket For All Occasions, 20 G (Set Of 15) "," 1,200.00 ",850.00, Imported ,None,FOOD LIBRARY THE MAGIC OF NATURE
612, LuvIt Luscious Choco Spread | Smooth & Delicious | Made with Cocoa | Pack of 1 - 310g , 249.00 ,176.00,None,None,LUVIT
613, Act II Classic Salted Instant Popcorn 90 g , 35.00 ,32.00,None,None,ACT II
614, KitKat Dessert Delight Rich Chocolate Fudge 150 g , 170.00 ,145.00,None,None,KIT KAT
615, Cadbury Dairy Milk Silk Roast Almond Chocolate 58 g , 85.00 ,79.00,None,None,CADBURY
616, McCain Smiles 415 g , 135.00 ,114.00,None,None,MCCAIN
617, Saffola Yummy Masala Oodles 184 g (Pack of 4) , 100.00 ,84.00,None,None,SAFFOLA
618, McVitie's Oat Cookies 120 g , 50.00 ,25.00,None,None,MCVITIE'S
619, Wai Wai Masala Delight X-press Instant Noodles 330 g , 104.00 ,52.00,None,None,WAI WAI
620," Kesar Sweets| Special Rajasthani Paneer Sweet Ghevar in Beautiful Lehariya Gift Box- 300g, Pure Desi Ghee Mithai, Homemade Sweets Gifts Pack for Family, Friends & Staff ", 597.00 ,499.00,None,None,KESAR
621, Unibic Butter Cookies 75 g , 30.00 ,27.00,None,None,UNIBIC
622, Yoga Bar Dark Chocolate + Cranberry Muesli 400 g , 359.00 ,179.00,None,None,YOGA BAR
623, Lal Sweets Mysore Pak Signature 400g (Pack Of 1) || Made With Pure Desi Ghee || Mysuru Pak , 699.00 ,399.00,None,None,LAL
624, Delight Foods Original Agra Kesar Dry Petha 350g Indian Sweets Mithai , 217.00 ,140.00,None,None,DELIGHT FOODS
625, Britannia Treat Coconut Creme Wafers Biscuit 55 g , 50.00 ,25.00,None,None,TREAT
626, Veeba Eggless Mayonnaise 100 g , 45.00 ,35.00,None,None,VEEBA
627, Haldiram's Nagpur Boondi 200 g , 52.00 ,48.00,None,None,HALDIRAM’S NAGPUR
628, Unibic Milk Cookies 500 g , 160.00 ,76.00,None,None,UNIBIC
629, Ram Bandhu Mixed Pickle 1 kg , 260.00 ,130.00,None,None,RAM BANDHU
630, Britannia NutriChoice Hi-Fibre Digestive Biscuits 150 g , 50.00 ,46.00,None,None,BRITANNIA
631, Wrigley's Doublemint Peppermint Classic Gum 13 g ,10.00,10.00,None,None,WRIGLEY'S
632, Cadbury Fuse Chocolate bar 45 g , 40.00 ,36.00,None,None,CADBURY
633," 90's mill Mixture Namkeen, Homemade and Ready to Eat, Spicy Namkeen, Namkeen And Snacks, 300GM ", 599.00 ,225.00,None,None,90'S MILL
634, Trimurti King's Premium Frozen Sweet Corn 1 kg , 200.00 ,110.00,None,None,TRIMURTI KINGS
635, Alpino Chocolate Peanut Butter Smooth 1 KG , 479.00 ,359.00,None,None,ALPINO
636, Cornitos Peri Peri Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS
637," Taste Good Karela Biscuits High Fiber, Tasty and Healthy Sugar Free Snacks, 400 g - Pack of 4 ", 208.00 ,177.00,None,None,TASTE GOOD
638, Wingreens Farms Cheesy Sauce 450 g , 199.00 ,87.00,None,None,WINGREENS FARMS
639, Haldiram Bhujiawala Bhujia Namkeen Snacks For Satisfying Hunger- 800 gm , 300.00 ,199.00,None,None,HALDIRAM BHUJIAWALA
640, Snac tac Instant Tomato Soup 13 g , 15.00 ,7.00,None,None,SNACTAC
641, Ching's Secret Sweet Corn Veg Instant Soup 13 g ,10.00,10.00,None,None,CHING'S SECRET
642, Haldiram's Nagpur Moong Dal 200 g , 55.00 ,48.00,None,None,HALDIRAM’S NAGPUR
643, Bikaji Tana Tan Aloo Bhujia 200 g , 60.00 ,49.00,None,None,BIKAJI
644," Aakash Namkeen Ratlami Sev With Kali Mirch, Ajwain And Laung 900g ",260.00,260.00,None,None,AAKASH NAMKEEN
645, Knorr International Mexican Tomato Corn Soup 50 g , 70.00 ,50.00,None,None,KNORR
646," Yogabar Fruit & Nut Muesli 700g | Healthy Protein Breakfast Cereal | Added Cranberry & Apricot with Seeds, Dry Fruits & Whole Grains | High in Iron & Fiber | 100%Vegan & No Preservatives ", 499.00 ,349.00,None,None,YOGABAR
647, Dukes Creme 4 Fun Cream Biscuits 450 g (Pack of 3) ,70.00,70.00,None,None,DUKES
648, LuvIt Loca Chocolate Caramel with Nougat Bars| Pack of 2 - 815 g Each , 840.00 ,648.00,None,None,LUVIT
649, Sams Tomato Ketchup 1 kg , 140.00 ,70.00,None,None,SAMS
650, KOPIKO Cappuccino Coffee Candy - World's No 1 Coffee Candy - Pocket Pack -504g (24+1 Units X 6 Pieces in Each)(Pack of 1 ) ,240.00,240.00,None,None,KOPIKO
651," Nutella Hazelnut Spread, 350 Gm Imported ", 453.75 ,375.00, Imported ,None,NUTELLA
652, Act II Golden Sizzle Instant Popcorn 90 g , 36.00 ,33.00,None,None,ACT II
653, Lal Sweets Diwali Special Royal Delight 400g || Made With Fresh Cashew Nuts||Pure Desi Ghee Mysore Pak||Kaju Mithai || Diwali Sweets || Diwali Gift , 750.00 ,399.00,None,None,LAL
654, Polo Mint 2B Rings 12 g ,5.00,5.00,None,None,POLO
655, Top Ramen New Masala Instant Noodles 480 g , 108.00 ,73.00,None,None,TOP RAMEN
656, Hershey's Exotic Dark Blueberry & Acai Flavoured Center Chocolate 100 g , 160.00 ,106.00,None,None,BROOKSIDE
657, Pickwick Strawberry Creamy Wafer Biscuits 75 g , 60.00 ,30.00,None,None,PICKWICK
658, Haldiram's Nagpur Bhel Puri 150 g , 60.00 ,55.00,None,None,HALDIRAM’S NAGPUR
659, Punjabi Ghasitaram Halwai Holi Special Sugarfree Dryfruit NutKhut Mithai Box (200gms) , 499.00 ,407.00,None,None,GHASITARAM'S
660, Safal Frozen Sweet Corn 500 g , 100.00 ,76.00,None,None,SAFAL
661, LuvIt Luscious Dark Love Delights-Heart Shaped Dark Chocolate| Pack of 2 - 180g Each , 600.00 ,288.00,None,None,LUVIT
662, Cadbury Chocobakes Cookies 12.5 g (Pack of 12) , 80.00 ,74.00,None,None,CADBURY
663," BTW Dodha Special Barfi (Burfi, Indian Mithai / Sweets Gift Pack / Box) Festive Gift Box 200g ", 250.00 ,220.00,None,None,BTW
664," LuvIt Choco Spread | Smooth & Delicious | Made with Cocoa | Best for Chocolate Bread, Cakes, Shakes, Dosa, Roti | Pack of 5 - 310g Each "," 1,245.00 ",529.00,None,None,LUVIT
665, Lal Sweets Diwali Special Kaju Katli 200g ( Pack Of 1) | | Pure Desi Ghee| | Sweets| | Kaju burfi| | Diwali Sweets Box || Sweets Gift , 449.00 ,249.00,None,None,LAL
666, Lawrence Mills Corn Flakes 500 g , 135.00 ,99.00,None,None,LAWRENCE MILLS
667, McCain Chilli Garlic Potato Bites 420 g , 150.00 ,135.00,None,None,MCCAIN
668, Cadbury Dairy Milk Fruit & Nut Chocolate 80 g , 90.00 ,83.00,None,None,CADBURY
669," Cadbury Dairy Milk Milk Chocolate, 160 Gm ", 340.00 ,280.00, Imported ,None,CADBURY
670, Act II Butter Lover's Microwave Popcorn 33 g , 27.00 ,25.00,None,None,ACT II
671, Safal Frozen Green Peas 1 kg , 240.00 ,135.00,None,None,SAFAL
672," HF, Surya 400gm Coconut Soan Papdi, with real Coconut (Pack of 2; 200gm x 2) |Indian Sweet |Coconut Flavoured ", 200.00 ,149.00,None,None,"HF, SURYA"
673, Kissan Creamy Peanut Butter 350 g , 175.00 ,135.00,None,None,KISSAN
674, Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits 150 g (Buy 3 Get 1 Extra) ,90.00,90.00,None,None,SUNFEAST
675, Cornitos Sweet Chili Nacho Crisps 75 g , 50.00 ,33.00,None,None,CORNITOS
676, Pringles South African Style Peri Peri Potato Crisps 107 g , 115.00 ,105.00,None,None,PRINGLES
677, ITC Master Chef Veggie Pizza Pocket 340 g , 190.00 ,171.00,None,None,ITC MASTER CHEF
678," HF, Surya 400gm Orange Soan Papdi |Best Indian Sweet ", 200.00 ,149.00,None,None,"HF, SURYA"
679, Snickers Peanut Chocolate 22 g , 20.00 ,18.00,None,None,SNICKERS
680, McVitie's HobNobs Oats Biscuits 153.85 g , 65.00 ,43.00,None,None,MCVITIE'S
681, Hershey's Kisses Milk Chocolate 108 g , 140.00 ,112.00,None,None,HERSHEY'S
682, Bikaji Kuch Kuch All In One Mixture 200 g , 60.00 ,49.00,None,None,BIKAJI
683," Uttam Soan Papdi 400 g (Pack of 2 ), Ready to Eat ", 260.00 ,206.00,None,None,UTTAM
684," Ghotaram Farali Chiwda/Upwas, Vrat, Fast Mixture Namkeen/Aloo Lachha Mungfali Sabudana Mix/Farali/Falhari Potato Mixture PHALHARI CHIWDA Farsan with Goodness Of Black Pepper-150g*2Pack ", 499.00 ,234.00,None,None,GHOTARAM
685, Parle Kaccha Mango Bite Candy 198 g , 50.00 ,46.00,None,None,KACCHA MANGO
686," Haldiram's Nagpur Peda Combo Pack (Rajasthani Peda, Kesar Peda, Mathura Peda, Special Malai Peda) 250g x 4 ",755.00,755.00,None,None,HALDIRAM'S NAGPUR
687, Top Ramen Fiery Chilli Noodles 240 g , 60.00 ,55.00,None,None,TOP RAMEN
688, Chheda's Tomato Banana Chips 170 g , 75.00 ,50.00,None,None,CHHEDA'S
689, Yogabar Rolled Oats 400g | Healthy Protein Food & Breakfast Cereal | Premium Golden 100% Rolled Oats | Gluten Free Oatmeal | High in Iron & Fibre | 100%Vegan & No Preservatives , 199.00 ,149.00,None,None,YOGABAR
690, Velvet Fine Chocolates Diwali Gift Hamper with Premium Chocolates with Designer Diya , 799.00 ,499.00,None,None,VELVET FINE CHOCOLATES
691, Laxmi Narayan Chiwda 500 g , 216.00 ,194.00,None,None,LAXMINARAYAN
692," Shrego Khari Sing Premium Roasted Salted Peanut, Snack & Namkeen, 360G (2X180G Vacuum Packed) ", 198.00 ,195.00,None,None,SHREGO
693, Yummiez Veg Cheese Fingers 400 g , 250.00 ,160.00,None,None,YUMMIEZ
694, Haldiram's Nagpur Ratlami Sev 150 g , 47.00 ,43.00,None,None,HALDIRAM’S NAGPUR
695, Yogabar Rolled Oats | Healthy Protein Food & Breakfast Cereal | Premium Golden 100% Rolled Oats | Gluten Free Oatmeal | High in Iron & Fibre | 1kg Jar & 1kg Refill Pack | 100%Vegan & No Preservatives , 980.00 ,490.00,None,None,YOGABAR
696, Kissan Fresh Tomato Ketchup 200 g , 65.00 ,60.00,None,None,KISSAN
697," HF, SURYA 800gm SOAN PAPDI (PACK OF 4; 200gm x 4) |FLAVOURED WITH CARDAMOM |Indian Sweet ", 400.00 ,229.00,None,None,"HF, SURYA"
698, Snac tac Plain Vermicelli 450 g , 46.00 ,41.00,None,None,SNACTAC
699, Veeba Eggless Mayonnaise 250 g , 89.00 ,69.00,None,None,VEEBA
700, Del Monte Food Craft Fusilli Pasta 450 g , 160.00 ,80.00,None,None,DEL MONTE
701, Mother's Recipe Moong Papad 200 g , 70.00 ,63.00,None,None,MOTHER'S RECIPE
702, Act II Classic Salted Popcorn 60 g (3 pcs) , 60.00 ,49.00,None,None,ACT II
703, Hellmann's Real Mayonnaise 250 g , 90.00 ,80.00,None,None,HELLMANN'S
704, Bambino Premium Gulab Jamun Tin 1 Kg , 250.00 ,210.00,None,None,BAMBINO
705, Haldiram's Motichoor Ladoo 200 g X 1 Box , 304.00 ,243.00,None,None,"HALDIRAM""S BHUJIA (DE.)"
706, Crave Eatables Bachubhai's Kala Jamun 1 kg , 279.00 ,139.00,None,None,CRAVE EATABLES BACHUBHAI'S
707, McVitie's Ginger Cookies 120 g , 50.00 ,25.00,None,None,MCVITIE'S
708," ANP BEE Raw Unpasteurized Pure Honey 1Kg Pack I 100% Pure, NMR Tested, Pure Natural Original Honey I Unprocessed and Unfiltered Honey ", 475.00 ,305.00,None,None,ANP BEE TM
709, MANOHARLAL AGRA PAN PETHA , 500.00 ,299.00,None,None,MANOHAR LAL DAULAT RAM GARG
710, Kissan Fresh Tomato Ketchup 2 kg Pouch with small stainless steel spoon and bowl , 530.00 ,449.00,None,None,KISSAN
711, Haldiram's Nagpur Salted Peanuts 200 g , 55.00 ,51.00,None,None,HALDIRAM’S NAGPUR
712, Easy Fun Meetha & Namkeen Mazzaa Gift Pack , 700.00 ,350.00,None,None,EASYFUN
713, LuvIt Chocorich Classic Eclairs Chocolate | Birthday Party Pack | Pack of 2 - 390g Each , 300.00 ,249.00,None,None,LUVIT
714, Haldiram's Nagpur Mixture 200 g , 45.00 ,41.00,None,None,HALDIRAM’S NAGPUR
715, Easy Fun Navratan Mixture Namkeen 1kg , 410.00 ,220.00,None,None,EASYFUN
716, Indiyum Soan Papdi 400g , 240.00 ,147.00,None,None,INDIYUM
717," GHASITARAM'S Traditional Mysore Pak For Every Occasions like Diwali, Holi, Bhai Dooj Etc. (200g) ",245.00,245.00,None,None,GHASITARAM'S
718, Top Ramen New Masala Instant Noodles 240 g , 53.00 ,49.00,None,None,TOP RAMEN
719, Malkist Cheese Flavoured Cracker Biscuits (family pack) - 144g (Pack of 8 ) With Cash Back Offer ,480.00,480.00,None,None,MALKIST
720," Kesar Sweets | Assorted Indian Sweets Gift Pack for All Occasions - 1000 g Handmade Sweets - Pure Desi Ghee Indian Mithai, Sweets Mithai Gifts Box, Fresh Sweets for Family, Friends & Staff "," 1,250.00 ",999.00,None,None,KESAR
721, Safal Frozen Green Peas 500 g , 135.00 ,105.00,None,None,SAFAL
722," 90's mill Mini Samosa Namkeen Tasty Crispy Samosa Delightful Ready to Eat Snacks , 300gm ", 699.00 ,215.00,None,None,90'S MILL
723, Center Fresh Xtra Gum 20 g ,10.00,10.00,None,None,PERFETTI
724," Nutella Hazelnut Spread, 750 Gm Imported ", 852.50 ,720.00, Imported ,None,NUTELLA
725, Sunfeast Glucose Biscuits 96 g ,10.00,10.00,None,None,SUNFEAST
726, APLENTY Raw Peanut (Whole) | Groundnut | Moongfali | Mungfali Dana 200G , 299.00 ,179.00,None,None,APLENTY
727," Galaxy Cookie Crumble Milk Chocolate Bar, 100% Cashback, 50g, (Pack of 8) ", 640.00 ,467.00,None,None,GALAXY
728, Bounty Coconut Miniatures Chocolate Pack Coconut Filled Chocolates 17 Treats Inside 170g (Pack of 3) , 597.00 ,414.00,None,None,BOUNTY
729, Weikfield Penne Pasta 400 g , 175.00 ,87.00,None,None,WEIKFIELD
730, Britannia Good Day Butter Cookies 150 g , 25.00 ,23.00,None,None,GOOD DAY
731, Hyfun French Fries 425 g , 120.00 ,80.00,None,None,HYFUN
732, Boomer Strawberry Bubblegum 18.6 g ,10.00,10.00,None,None,BOOMER
733, Dabur Hommade Schezwan Chutney 250 g , 110.00 ,55.00,None,None,DABUR HOMMADE
734, Desi Ghee Atta Biscuits | Premium Handmade Cookies | 100% Pure Desi Ghee Used | 300 Gram , 170.00 ,162.00,None,None,MIDBREAK
735, Kellogg's Chocos Crunchy Bites 375 g , 205.00 ,190.00,None,None,KELLOGG'S
736, ITC Master Chef Crispy French Fries 420 g , 120.00 ,102.00,None,None,ITC MASTER CHEF
737, Baidyanath Honey 1 kg , 475.00 ,237.00,None,None,BAIDYANATH
738, Britannia Good Day Chocochip Cookies 100 g , 30.00 ,27.00,None,None,BRITANNIA
739," Leonz Dark Choco Chips Premium for Decoration of Cakes, Ice Creams 100g (Pack of 2) ", 170.00 ,153.00,None,None,LEONZ
740, Bikano Khatta Meetha 1 kg , 272.00 ,192.00,None,None,BIKANO
741, Ferrero Rocher Chocolate 100 g , 299.00 ,224.00,None,None,FERRERO ROCHER
742, Ram Bandhu Punjabi Papad 200 g , 96.00 ,48.00,None,None,RAM BANDHU
743, Bagrry's Crunchy Almonds Raisins & Honey Muesli 750 g , 490.00 ,299.00,None,None,BAGRRY'S
744," Snickers Peanut Filled Milk Chocolate Bar, 22g (Pack of 24) ", 480.00 ,360.00,None,None,SNICKERS
745, KitKat Share and Snap Chocolate 57 g , 50.00 ,46.00,None,None,KIT KAT
746," Kesar Sweets| Boondi Ladoo| Indian Sweets Mithai| Boondi Laddu - 400gm, Pure Desi Ghee Mithai, Homemade Sweets Gifts Pack for Family, Friends & Staff ", 654.00 ,379.00,None,None,KESAR
