,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
536, Ching's Secret Veg Hakka Noodles 560 g , 120.00 ,90.00,None,None,CHING'S SECRET,560,g,1,Success,JoiMart
537, Cadbury Dairy Milk Silk Oreo Chocolate 130 g , 185.00 ,166.00,None,None,CADBURY,130,g,1,Success,JoiMart
538, Paper Boat Peanut Chikki 96 g (Family Pack) , 42.00 ,35.00,None,None,PAPER BOAT,96,g,1,Success,JoiMart
539, Tata I-Shakti Cooking Soda 100 g , 20.00 ,18.00,None,None,TATA,100,g,1,Success,JoiMart
540, McCain Masala Fries 375 g , 150.00 ,114.00,None,None,MCCAIN,375,g,1,Success,JoiMart
541, Cornitos Sizzlin Jalapeno Nacho Crisps 75 g , 50.00 ,33.00,None,None,CORNITOS,75,g,1,Success,JoiMart
542, Hershey's Chocolate Syrup 200 g , 100.00 ,87.00,None,None,HERSHEY'S,200,g,1,Success,JoiMart
543, Dukes Waffy Creamy & Crunchy Wafers Assorted Pack 60 g (Pack of 6) ,155.00,155.00,None,None,DUKES,60,g,6,Success,JoiMart
544, Bhikharam Chandmal - Kaju Cornflakes Mixture - Kaju Mixture - Mix Namkeen - Indian Snacks - 375Gm (Pack of 1) , 249.00 ,183.00,None,None,BHIKHARAM CHANDMAL,375,gm,1,Success,JoiMart
545," Food Library The Magic of Nature Gourmet Diwali Food Gift Hamper Basket, 32.14 G (Set Of 14) "," 1,250.00 ",698.00, Imported ,None,FOOD LIBRARY THE MAGIC OF NATURE,32.14,g,14,Success,JoiMart
546, Nestle Bar One Chocolate 12 g ,5.00,5.00,None,None,BAR ONE,12,g,1,Success,JoiMart
547, Too Yumm Multigrain Dahi Papdi Chaat Chips 75 g , 35.00 ,23.00,None,None,TOO YUMM,75,g,1,Success,JoiMart
548," Slurrp Farm Millet Noodles - No Maida, Not Fried, Foxtail Millet and Little Millet Noodles, 192 g each (Pack of 2) ",258.00,258.00,None,None,SLURRP FARM,192,g,2,Success,JoiMart
549, Surabhi Classic Tomato Ketchup 900 g , 140.00 ,70.00,None,None,SURABHI,900,g,1,Success,JoiMart
550, Saffola Peppy Tomato Instant Masala Oats 500 g , 225.00 ,180.00,None,None,SAFFOLA,500,g,1,Success,JoiMart
551, Pringles Original Potato Crisps 107 g , 115.00 ,99.00,None,None,PRINGLES,107,g,1,Success,JoiMart
552, Sunfeast Yippee Magic Masala Instant Noodles 25 g ,5.00,5.00,None,None,YIPPEE,25,g,1,Success,JoiMart
553, Maggi Hot & Sweet Tomato Chilli Sauce 80 g , 22.00 ,20.00,None,None,MAGGI,80,g,1,Success,JoiMart
554," Rathi's Gulab Jamun And Rasgulla, 1000 Grams (Pack Of 2) ", 430.00 ,290.00,None,None,"RATHI""S",1000,grams,2,Success,JoiMart
555, Britannia Milk Bikis Milk Sandwich Biscuits 100 g , 30.00 ,27.00,None,None,BRITANNIA,100,g,1,Success,JoiMart
556, Weikfield Cornflour 500 g , 90.00 ,80.00,None,None,WEIKFIELD,500,g,1,Success,JoiMart
557, Jayashri Nandini Special Farsan 500 g , 155.00 ,77.00,None,None,JAYASHRI NANDINI,500,g,1,Success,JoiMart
558, Archita Shudhi Gulab Jamun Powder Mix (Buy 2 Get 2 FREE) - Easy to cook & Delicious ,300.00,300.00,None,None,ARCHITA SHUDHI,1,none,1,Failed,JoiMart
559, Pintola All Natural Creamy Peanut Butter 350g , 175.00 ,165.00,None,None,PINTOLA,350,g,1,Success,JoiMart
560, Suhana Chakali Bhajani Peeth 500 g , 150.00 ,105.00,None,None,SUHANA,500,g,1,Success,JoiMart
561, DiSano Filtered Apple Cider Vinegar 500 ml , 240.00 ,110.00,None,None,DISANO,500,ml,1,Success,JoiMart
562, MyFitness Peanut Butter Original crunchy Peanut Butter 1250 gms , 649.00 ,454.00,None,None,MYFITNESS PEANUT BUTTER,1250,gms,1,Success,JoiMart
563, Kellogg's Fruit & Nut Crunchy Muesli 500 g , 360.00 ,310.00,None,None,KELLOGG'S,500,g,1,Success,JoiMart
564, Wingreens Farms Thousand Island Dressing 180 g , 75.00 ,48.00,None,None,WINGREENS FARMS,180,g,1,Success,JoiMart
565, LuvIt Smackers Dual Fruit Flavoured Assorted Lollipops | Strawberry Lemon and Lychee Red Apple | Big Stick Lollipops | Pack of 60 - 9g Each , 300.00 ,225.00,None,None,LUVIT,9,g,60,Success,JoiMart
566, Haldiram's Nagpur Rassagulla 500 g , 125.00 ,116.00,None,None,HALDIRAM’S NAGPUR,500,g,1,Success,JoiMart
567, Veeba Crunchy Peanut Butter 340 g , 169.00 ,99.00,None,None,VEEBA,340,g,1,Success,JoiMart
568, Piknik Tomato Chilli Sticks 60 g , 60.00 ,30.00,None,None,PIKNIK,60,g,1,Success,JoiMart
569, Sams Veg Hakka Noodles 180 g (Buy 1 Get 1) ,42.00,42.00,None,None,SAMS,180,g,1,Success,JoiMart
570, Soulfull Ragi Bites Assorted Combo Pack 108 g (Pack of 6) , 60.00 ,49.00,None,None,SOULFULL,108,g,6,Success,JoiMart
571," Bambino Soan Papdi Assorted Combo Each 200 Gm X Pack of 4 ( 800 Gms ) Badam, Butterscotch, Chocolate, Coconut ", 360.00 ,289.00,None,None,BAMBINO,200,gm,4,Success,JoiMart
572, Pintola Choco Spread Crunchy Peanut Butter 350g , 199.00 ,185.00,None,None,PINTOLA,350,g,1,Success,JoiMart
573, Parle 20-20 Gold Choco Chip Cookies 400 g , 150.00 ,75.00,None,None,PARLE 20-20,400,g,1,Success,JoiMart
574, Bonn Americana Hi-Fibre Digestive Cookies 1kg (495g x 2) , 250.00 ,165.00,None,None,BONN,1,kg,1,Success,JoiMart
575, Chheda's Masala Butter Chakli 100 g , 55.00 ,27.00,None,None,CHHEDA'S,100,g,1,Success,JoiMart
576, Chupa Chups Mixed Fruit Flavour Sour Bites 61.6 g , 36.00 ,33.00,None,None,CHUPA CHUPS,61.6,g,1,Success,JoiMart
577, Mother's Recipe Mango Pickle 1 kg , 240.00 ,200.00,None,None,MOTHER'S RECIPE,1,kg,1,Success,JoiMart
578, Yummiez Tandoori Paneer Nuggets 300 g , 195.00 ,123.00,None,None,YUMMIEZ,300,g,1,Success,JoiMart
579, Haldiram Bhujiawala Delicious Crispy & Flaky Premium Rose Soan Papdi - Pack of 3 (500 Grams) Each , 465.00 ,380.00,None,None,HALDIRAM BHUJIAWALA,500,grams,3,Success,JoiMart
580, Hershey's Kisses Almond Chocolate 100.8 g , 140.00 ,95.00,None,None,HERSHEY'S,100.8,g,1,Success,JoiMart
581, Bhujialalji Khatta Meetha | Namkeen Snacks Tasty & Crunchy Tea-time Namkeen | Indian Tea Time Fresh Healthy Snack Mixture | Ready to eat | No Preservatives | Crsipy & Light snacks | (pack of 1) 1kg. , 280.00 ,199.00,None,None,BHUJIALALJI,1,kg,1,Success,JoiMart
582, Pintola All Natural Creamy Peanut Butter 1kg , 449.00 ,408.00,None,None,PINTOLA,1,kg,1,Success,JoiMart
583, LuvIt Crazy Pops | Button Shaped Treats | Gems | Loved by Kids | Colored Chocolaty Pop | Pack of 1 - 350g , 450.00 ,199.00,None,None,LUVIT,350,g,1,Success,JoiMart
584, Kellogg's Original Corn Flakes 475 g , 195.00 ,181.00,None,None,KELLOGG'S,475,g,1,Success,JoiMart
585, LANDMARK Sweets Chandrakala Sweet Pure Freshly Mithai Perfect for Holi Diwali Dussehra Festival Pooja Bhog , 340.00 ,188.00,None,None,LANDMARK,1,none,1,Failed,JoiMart
586, McCain Aloo Tikki 400 g , 120.00 ,108.00,None,None,MCCAIN,400,g,1,Success,JoiMart
587, Cadbury Oreo Strawberry Creme Biscuits 113.75 g , 35.00 ,32.00,None,None,OREO,113.75,g,1,Success,JoiMart
588, Parle-G Gold Biscuits 500 g , 75.00 ,67.00,None,None,PARLE,500,g,1,Success,JoiMart
589, Bounty Coconut Chocolate Bar Coconut Filled Chocolate Premium Chocolate for Sharing 57g (Pack of 12) , 840.00 ,587.00,None,None,BOUNTY,57,g,12,Success,JoiMart
590, Maggi Hot & Sweet Tomato Chilli Sauce 500 g , 125.00 ,116.00,None,None,MAGGI,500,g,1,Success,JoiMart
591, MTR 3 Minute Breakfast Khatta Meetha Poha Mix 60 g , 27.00 ,25.00,None,None,MTR,60,g,1,Success,JoiMart
592, Bagrry's White Oats 100% Whole Grain 500 g , 99.00 ,84.00,None,None,BAGRRY'S,500,g,1,Success,JoiMart
593, LANDMARK Sweet Touch Pure Kaju Katli (Kaju Burfi/Barfi)/Indian Mithai Box 400grms ," 1,200.00 ",475.00,None,None,LANDMARK,400,grms,1,Success,JoiMart
594, Saffola Oodles Yummy Masala Noodles 46 g , 22.00 ,20.00,None,None,SAFFOLA,46,g,1,Success,JoiMart
595, 90's Mill Falhari Roasted Kerala Yellow Banana Chips Tasty Yummy Snack Healthy Snack- 200gm(Pack of 2x 100gm) , 599.00 ,225.00,None,None,90'S MILL,200,gm,2,Success,JoiMart
596, Bonn Americana Premium Sandwich Bourbonn Cookies Family Pack 1kg , 300.00 ,179.00,None,None,BONN,1,kg,1,Success,JoiMart
597, Kissan Twist Sweet & Spicy Tomato Sauce 425 g , 80.00 ,70.00,None,None,KISSAN,425,g,1,Success,JoiMart
598, Momsy 100% Natural and Premium California Almonds| Quality Badam Giri| - Badam - Bold Size (250gm) , 799.00 ,364.00,None,None,MOMSY,250,gm,1,Success,JoiMart
599, Cadbury Bournville Cranberry Chocolate 80 g , 110.00 ,99.00,None,None,CADBURY,80,g,1,Success,JoiMart
600, Funfoods Veg Burger Mayonnaise 250 g , 90.00 ,83.00,None,None,FUNFOODS,250,g,1,Success,JoiMart
601, Haldiram's Ready to Eats ( Combo Pack ) 1800 g ,640.00,640.00,None,None,HALDIRAM'S NAGPUR,1800,g,1,Success,JoiMart
602, Momsy Premium Roasted & Salted Jumbo Size Pistachios Nut | Pista Dry Fruit | Super Crunchy (250gm) , 599.00 ,456.00,None,None,MOMSY,250,gm,1,Success,JoiMart
603," GHASITARAM'S Punjabi Halwai Diwali Special Mawa Peda Kesari with Free Plated Coin, 200gms ", 350.00 ,269.00,None,None,GHASITARAM'S,200,gms,1,Success,JoiMart
604, Aarambh Muesli Fruit and Nuts 750 g , 480.00 ,240.00,None,None,AARAMBH,750,g,1,Success,JoiMart
605, Britannia Jimjam Cream Biscuits 92 g , 25.00 ,23.00,None,None,BRITANNIA,92,g,1,Success,JoiMart
606, Bikaji Moong Dal 200 g , 60.00 ,49.00,None,None,BIKAJI,200,g,1,Success,JoiMart
607, Kellogg's Chocos Crunchy Bites 24 g ,10.00,10.00,None,None,KELLOGG'S,24,g,1,Success,JoiMart
608, Mother's Recipe Mango Pickle 500 g , 149.00 ,74.00,None,None,MOTHER'S RECIPE,500,g,1,Success,JoiMart
609, Kellogg's Moons & Stars Chocos 24 g ,30.00,30.00,None,None,KELLOGG'S,24,g,1,Success,JoiMart
610, Kellogg's Corn Flakes With Real Almond & Honey 300 g , 199.00 ,185.00,None,None,KELLOGG'S,300,g,1,Success,JoiMart
611," Food Library The Magic of Nature Assorted Snacks Chocolate Diwali Gift Hamper Basket For All Occasions, 20 G (Set Of 15) "," 1,200.00 ",850.00, Imported ,None,FOOD LIBRARY THE MAGIC OF NATURE,20,g,15,Success,JoiMart
612, LuvIt Luscious Choco Spread | Smooth & Delicious | Made with Cocoa | Pack of 1 - 310g , 249.00 ,176.00,None,None,LUVIT,310,g,1,Success,JoiMart
613, Act II Classic Salted Instant Popcorn 90 g , 35.00 ,32.00,None,None,ACT II,90,g,1,Success,JoiMart
614, KitKat Dessert Delight Rich Chocolate Fudge 150 g , 170.00 ,145.00,None,None,KIT KAT,150,g,1,Success,JoiMart
615, Cadbury Dairy Milk Silk Roast Almond Chocolate 58 g , 85.00 ,79.00,None,None,CADBURY,58,g,1,Success,JoiMart
616, McCain Smiles 415 g , 135.00 ,114.00,None,None,MCCAIN,415,g,1,Success,JoiMart
617, Saffola Yummy Masala Oodles 184 g (Pack of 4) , 100.00 ,84.00,None,None,SAFFOLA,184,g,4,Success,JoiMart
618, McVitie's Oat Cookies 120 g , 50.00 ,25.00,None,None,MCVITIE'S,120,g,1,Success,JoiMart
619, Wai Wai Masala Delight X-press Instant Noodles 330 g , 104.00 ,52.00,None,None,WAI WAI,330,g,1,Success,JoiMart
620," Kesar Sweets| Special Rajasthani Paneer Sweet Ghevar in Beautiful Lehariya Gift Box- 300g, Pure Desi Ghee Mithai, Homemade Sweets Gifts Pack for Family, Friends & Staff ", 597.00 ,499.00,None,None,KESAR,300,g,1,Success,JoiMart
621, Unibic Butter Cookies 75 g , 30.00 ,27.00,None,None,UNIBIC,75,g,1,Success,JoiMart
622, Yoga Bar Dark Chocolate + Cranberry Muesli 400 g , 359.00 ,179.00,None,None,YOGA BAR,400,g,1,Success,JoiMart
623, Lal Sweets Mysore Pak Signature 400g (Pack Of 1) || Made With Pure Desi Ghee || Mysuru Pak , 699.00 ,399.00,None,None,LAL,400,g,1,Success,JoiMart
624, Delight Foods Original Agra Kesar Dry Petha 350g Indian Sweets Mithai , 217.00 ,140.00,None,None,DELIGHT FOODS,350,g,1,Success,JoiMart
625, Britannia Treat Coconut Creme Wafers Biscuit 55 g , 50.00 ,25.00,None,None,TREAT,55,g,1,Success,JoiMart
626, Veeba Eggless Mayonnaise 100 g , 45.00 ,35.00,None,None,VEEBA,100,g,1,Success,JoiMart
627, Haldiram's Nagpur Boondi 200 g , 52.00 ,48.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
628, Unibic Milk Cookies 500 g , 160.00 ,76.00,None,None,UNIBIC,500,g,1,Success,JoiMart
629, Ram Bandhu Mixed Pickle 1 kg , 260.00 ,130.00,None,None,RAM BANDHU,1,kg,1,Success,JoiMart
630, Britannia NutriChoice Hi-Fibre Digestive Biscuits 150 g , 50.00 ,46.00,None,None,BRITANNIA,150,g,1,Success,JoiMart
631, Wrigley's Doublemint Peppermint Classic Gum 13 g ,10.00,10.00,None,None,WRIGLEY'S,13,g,1,Success,JoiMart
632, Cadbury Fuse Chocolate bar 45 g , 40.00 ,36.00,None,None,CADBURY,45,g,1,Success,JoiMart
633," 90's mill Mixture Namkeen, Homemade and Ready to Eat, Spicy Namkeen, Namkeen And Snacks, 300GM ", 599.00 ,225.00,None,None,90'S MILL,300,gm,1,Success,JoiMart
634, Trimurti King's Premium Frozen Sweet Corn 1 kg , 200.00 ,110.00,None,None,TRIMURTI KINGS,1,kg,1,Success,JoiMart
635, Alpino Chocolate Peanut Butter Smooth 1 KG , 479.00 ,359.00,None,None,ALPINO,1,kg,1,Success,JoiMart
636, Cornitos Peri Peri Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS,55,g,1,Success,JoiMart
637," Taste Good Karela Biscuits High Fiber, Tasty and Healthy Sugar Free Snacks, 400 g - Pack of 4 ", 208.00 ,177.00,None,None,TASTE GOOD,400,g,4,Success,JoiMart
638, Wingreens Farms Cheesy Sauce 450 g , 199.00 ,87.00,None,None,WINGREENS FARMS,450,g,1,Success,JoiMart
639, Haldiram Bhujiawala Bhujia Namkeen Snacks For Satisfying Hunger- 800 gm , 300.00 ,199.00,None,None,HALDIRAM BHUJIAWALA,800,gm,1,Success,JoiMart
640, Snac tac Instant Tomato Soup 13 g , 15.00 ,7.00,None,None,SNACTAC,13,g,1,Success,JoiMart
641, Ching's Secret Sweet Corn Veg Instant Soup 13 g ,10.00,10.00,None,None,CHING'S SECRET,13,g,1,Success,JoiMart
642, Haldiram's Nagpur Moong Dal 200 g , 55.00 ,48.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
643, Bikaji Tana Tan Aloo Bhujia 200 g , 60.00 ,49.00,None,None,BIKAJI,200,g,1,Success,JoiMart
644," Aakash Namkeen Ratlami Sev With Kali Mirch, Ajwain And Laung 900g ",260.00,260.00,None,None,AAKASH NAMKEEN,900,g,1,Success,JoiMart
645, Knorr International Mexican Tomato Corn Soup 50 g , 70.00 ,50.00,None,None,KNORR,50,g,1,Success,JoiMart
646," Yogabar Fruit & Nut Muesli 700g | Healthy Protein Breakfast Cereal | Added Cranberry & Apricot with Seeds, Dry Fruits & Whole Grains | High in Iron & Fiber | 100%Vegan & No Preservatives ", 499.00 ,349.00,None,None,YOGABAR,700,g,1,Success,JoiMart
647, Dukes Creme 4 Fun Cream Biscuits 450 g (Pack of 3) ,70.00,70.00,None,None,DUKES,450,g,3,Success,JoiMart
648, LuvIt Loca Chocolate Caramel with Nougat Bars| Pack of 2 - 815 g Each , 840.00 ,648.00,None,None,LUVIT,815,g,2,Success,JoiMart
649, Sams Tomato Ketchup 1 kg , 140.00 ,70.00,None,None,SAMS,1,kg,1,Success,JoiMart
650, KOPIKO Cappuccino Coffee Candy - World's No 1 Coffee Candy - Pocket Pack -504g (24+1 Units X 6 Pieces in Each)(Pack of 1 ) ,240.00,240.00,None,None,KOPIKO,1,none,1,Failed,JoiMart
651," Nutella Hazelnut Spread, 350 Gm Imported ", 453.75 ,375.00, Imported ,None,NUTELLA,350,gm,1,Success,JoiMart
652, Act II Golden Sizzle Instant Popcorn 90 g , 36.00 ,33.00,None,None,ACT II,90,g,1,Success,JoiMart
653, Lal Sweets Diwali Special Royal Delight 400g || Made With Fresh Cashew Nuts||Pure Desi Ghee Mysore Pak||Kaju Mithai || Diwali Sweets || Diwali Gift , 750.00 ,399.00,None,None,LAL,400,g,1,Success,JoiMart
654, Polo Mint 2B Rings 12 g ,5.00,5.00,None,None,POLO,12,g,1,Success,JoiMart
655, Top Ramen New Masala Instant Noodles 480 g , 108.00 ,73.00,None,None,TOP RAMEN,480,g,1,Success,JoiMart
656, Hershey's Exotic Dark Blueberry & Acai Flavoured Center Chocolate 100 g , 160.00 ,106.00,None,None,BROOKSIDE,100,g,1,Success,JoiMart
657, Pickwick Strawberry Creamy Wafer Biscuits 75 g , 60.00 ,30.00,None,None,PICKWICK,75,g,1,Success,JoiMart
658, Haldiram's Nagpur Bhel Puri 150 g , 60.00 ,55.00,None,None,HALDIRAM’S NAGPUR,150,g,1,Success,JoiMart
659, Punjabi Ghasitaram Halwai Holi Special Sugarfree Dryfruit NutKhut Mithai Box (200gms) , 499.00 ,407.00,None,None,GHASITARAM'S,200,gms,1,Success,JoiMart
660, Safal Frozen Sweet Corn 500 g , 100.00 ,76.00,None,None,SAFAL,500,g,1,Success,JoiMart
661, LuvIt Luscious Dark Love Delights-Heart Shaped Dark Chocolate| Pack of 2 - 180g Each , 600.00 ,288.00,None,None,LUVIT,180,g,2,Success,JoiMart
662, Cadbury Chocobakes Cookies 12.5 g (Pack of 12) , 80.00 ,74.00,None,None,CADBURY,12.5,g,12,Success,JoiMart
663," BTW Dodha Special Barfi (Burfi, Indian Mithai / Sweets Gift Pack / Box) Festive Gift Box 200g ", 250.00 ,220.00,None,None,BTW,200,g,1,Success,JoiMart
664," LuvIt Choco Spread | Smooth & Delicious | Made with Cocoa | Best for Chocolate Bread, Cakes, Shakes, Dosa, Roti | Pack of 5 - 310g Each "," 1,245.00 ",529.00,None,None,LUVIT,310,g,5,Success,JoiMart
665, Lal Sweets Diwali Special Kaju Katli 200g ( Pack Of 1) | | Pure Desi Ghee| | Sweets| | Kaju burfi| | Diwali Sweets Box || Sweets Gift , 449.00 ,249.00,None,None,LAL,200,g,1,Success,JoiMart
666, Lawrence Mills Corn Flakes 500 g , 135.00 ,99.00,None,None,LAWRENCE MILLS,500,g,1,Success,JoiMart
667, McCain Chilli Garlic Potato Bites 420 g , 150.00 ,135.00,None,None,MCCAIN,420,g,1,Success,JoiMart
668, Cadbury Dairy Milk Fruit & Nut Chocolate 80 g , 90.00 ,83.00,None,None,CADBURY,80,g,1,Success,JoiMart
669," Cadbury Dairy Milk Milk Chocolate, 160 Gm ", 340.00 ,280.00, Imported ,None,CADBURY,160,gm,1,Success,JoiMart
670, Act II Butter Lover's Microwave Popcorn 33 g , 27.00 ,25.00,None,None,ACT II,33,g,1,Success,JoiMart
671, Safal Frozen Green Peas 1 kg , 240.00 ,135.00,None,None,SAFAL,1,kg,1,Success,JoiMart
672," HF, Surya 400gm Coconut Soan Papdi, with real Coconut (Pack of 2; 200gm x 2) |Indian Sweet |Coconut Flavoured ", 200.00 ,149.00,None,None,"HF, SURYA",400,gm,2,Success,JoiMart
673, Kissan Creamy Peanut Butter 350 g , 175.00 ,135.00,None,None,KISSAN,350,g,1,Success,JoiMart
674, Sunfeast Dark Fantasy Bourbon Chocolate Cream Biscuits 150 g (Buy 3 Get 1 Extra) ,90.00,90.00,None,None,SUNFEAST,150,g,1,Success,JoiMart
675, Cornitos Sweet Chili Nacho Crisps 75 g , 50.00 ,33.00,None,None,CORNITOS,75,g,1,Success,JoiMart
676, Pringles South African Style Peri Peri Potato Crisps 107 g , 115.00 ,105.00,None,None,PRINGLES,107,g,1,Success,JoiMart
677, ITC Master Chef Veggie Pizza Pocket 340 g , 190.00 ,171.00,None,None,ITC MASTER CHEF,340,g,1,Success,JoiMart
678," HF, Surya 400gm Orange Soan Papdi |Best Indian Sweet ", 200.00 ,149.00,None,None,"HF, SURYA",400,gm,1,Success,JoiMart
679, Snickers Peanut Chocolate 22 g , 20.00 ,18.00,None,None,SNICKERS,22,g,1,Success,JoiMart
680, McVitie's HobNobs Oats Biscuits 153.85 g , 65.00 ,43.00,None,None,MCVITIE'S,153.85,g,1,Success,JoiMart
681, Hershey's Kisses Milk Chocolate 108 g , 140.00 ,112.00,None,None,HERSHEY'S,108,g,1,Success,JoiMart
682, Bikaji Kuch Kuch All In One Mixture 200 g , 60.00 ,49.00,None,None,BIKAJI,200,g,1,Success,JoiMart
683," Uttam Soan Papdi 400 g (Pack of 2 ), Ready to Eat ", 260.00 ,206.00,None,None,UTTAM,400,g,2,Success,JoiMart
684," Ghotaram Farali Chiwda/Upwas, Vrat, Fast Mixture Namkeen/Aloo Lachha Mungfali Sabudana Mix/Farali/Falhari Potato Mixture PHALHARI CHIWDA Farsan with Goodness Of Black Pepper-150g*2Pack ", 499.00 ,234.00,None,None,GHOTARAM,150,g,1,Success,JoiMart
685, Parle Kaccha Mango Bite Candy 198 g , 50.00 ,46.00,None,None,KACCHA MANGO,198,g,1,Success,JoiMart
686," Haldiram's Nagpur Peda Combo Pack (Rajasthani Peda, Kesar Peda, Mathura Peda, Special Malai Peda) 250g x 4 ",755.00,755.00,None,None,HALDIRAM'S NAGPUR,250,g,1,Success,JoiMart
687, Top Ramen Fiery Chilli Noodles 240 g , 60.00 ,55.00,None,None,TOP RAMEN,240,g,1,Success,JoiMart
688, Chheda's Tomato Banana Chips 170 g , 75.00 ,50.00,None,None,CHHEDA'S,170,g,1,Success,JoiMart
689, Yogabar Rolled Oats 400g | Healthy Protein Food & Breakfast Cereal | Premium Golden 100% Rolled Oats | Gluten Free Oatmeal | High in Iron & Fibre | 100%Vegan & No Preservatives , 199.00 ,149.00,None,None,YOGABAR,400,g,1,Success,JoiMart
690, Velvet Fine Chocolates Diwali Gift Hamper with Premium Chocolates with Designer Diya , 799.00 ,499.00,None,None,VELVET FINE CHOCOLATES,1,none,1,Failed,JoiMart
691, Laxmi Narayan Chiwda 500 g , 216.00 ,194.00,None,None,LAXMINARAYAN,500,g,1,Success,JoiMart
692," Shrego Khari Sing Premium Roasted Salted Peanut, Snack & Namkeen, 360G (2X180G Vacuum Packed) ", 198.00 ,195.00,None,None,SHREGO,360,g,1,Success,JoiMart
693, Yummiez Veg Cheese Fingers 400 g , 250.00 ,160.00,None,None,YUMMIEZ,400,g,1,Success,JoiMart
694, Haldiram's Nagpur Ratlami Sev 150 g , 47.00 ,43.00,None,None,HALDIRAM’S NAGPUR,150,g,1,Success,JoiMart
695, Yogabar Rolled Oats | Healthy Protein Food & Breakfast Cereal | Premium Golden 100% Rolled Oats | Gluten Free Oatmeal | High in Iron & Fibre | 1kg Jar & 1kg Refill Pack | 100%Vegan & No Preservatives , 980.00 ,490.00,None,None,YOGABAR,1,kg,1,Success,JoiMart
696, Kissan Fresh Tomato Ketchup 200 g , 65.00 ,60.00,None,None,KISSAN,200,g,1,Success,JoiMart
697," HF, SURYA 800gm SOAN PAPDI (PACK OF 4; 200gm x 4) |FLAVOURED WITH CARDAMOM |Indian Sweet ", 400.00 ,229.00,None,None,"HF, SURYA",800,gm,4,Success,JoiMart
698, Snac tac Plain Vermicelli 450 g , 46.00 ,41.00,None,None,SNACTAC,450,g,1,Success,JoiMart
699, Veeba Eggless Mayonnaise 250 g , 89.00 ,69.00,None,None,VEEBA,250,g,1,Success,JoiMart
700, Del Monte Food Craft Fusilli Pasta 450 g , 160.00 ,80.00,None,None,DEL MONTE,450,g,1,Success,JoiMart
701, Mother's Recipe Moong Papad 200 g , 70.00 ,63.00,None,None,MOTHER'S RECIPE,200,g,1,Success,JoiMart
702, Act II Classic Salted Popcorn 60 g (3 pcs) , 60.00 ,49.00,None,None,ACT II,60,g,1,Success,JoiMart
703, Hellmann's Real Mayonnaise 250 g , 90.00 ,80.00,None,None,HELLMANN'S,250,g,1,Success,JoiMart
704, Bambino Premium Gulab Jamun Tin 1 Kg , 250.00 ,210.00,None,None,BAMBINO,1,kg,1,Success,JoiMart
705, Haldiram's Motichoor Ladoo 200 g X 1 Box , 304.00 ,243.00,None,None,"HALDIRAM""S BHUJIA (DE.)",200,g,1,Success,JoiMart
706, Crave Eatables Bachubhai's Kala Jamun 1 kg , 279.00 ,139.00,None,None,CRAVE EATABLES BACHUBHAI'S,1,kg,1,Success,JoiMart
707, McVitie's Ginger Cookies 120 g , 50.00 ,25.00,None,None,MCVITIE'S,120,g,1,Success,JoiMart
708," ANP BEE Raw Unpasteurized Pure Honey 1Kg Pack I 100% Pure, NMR Tested, Pure Natural Original Honey I Unprocessed and Unfiltered Honey ", 475.00 ,305.00,None,None,ANP BEE TM,1,kg,1,Success,JoiMart
709, MANOHARLAL AGRA PAN PETHA , 500.00 ,299.00,None,None,MANOHAR LAL DAULAT RAM GARG,1,none,1,Failed,JoiMart
710, Kissan Fresh Tomato Ketchup 2 kg Pouch with small stainless steel spoon and bowl , 530.00 ,449.00,None,None,KISSAN,2,kg,1,Success,JoiMart
711, Haldiram's Nagpur Salted Peanuts 200 g , 55.00 ,51.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
712, Easy Fun Meetha & Namkeen Mazzaa Gift Pack , 700.00 ,350.00,None,None,EASYFUN,1,none,1,Failed,JoiMart
713, LuvIt Chocorich Classic Eclairs Chocolate | Birthday Party Pack | Pack of 2 - 390g Each , 300.00 ,249.00,None,None,LUVIT,390,g,2,Success,JoiMart
714, Haldiram's Nagpur Mixture 200 g , 45.00 ,41.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
715, Easy Fun Navratan Mixture Namkeen 1kg , 410.00 ,220.00,None,None,EASYFUN,1,kg,1,Success,JoiMart
716, Indiyum Soan Papdi 400g , 240.00 ,147.00,None,None,INDIYUM,400,g,1,Success,JoiMart
717," GHASITARAM'S Traditional Mysore Pak For Every Occasions like Diwali, Holi, Bhai Dooj Etc. (200g) ",245.00,245.00,None,None,GHASITARAM'S,200,g,1,Success,JoiMart
718, Top Ramen New Masala Instant Noodles 240 g , 53.00 ,49.00,None,None,TOP RAMEN,240,g,1,Success,JoiMart
719, Malkist Cheese Flavoured Cracker Biscuits (family pack) - 144g (Pack of 8 ) With Cash Back Offer ,480.00,480.00,None,None,MALKIST,144,g,8,Success,JoiMart
720," Kesar Sweets | Assorted Indian Sweets Gift Pack for All Occasions - 1000 g Handmade Sweets - Pure Desi Ghee Indian Mithai, Sweets Mithai Gifts Box, Fresh Sweets for Family, Friends & Staff "," 1,250.00 ",999.00,None,None,KESAR,1000,g,1,Success,JoiMart
